True Id,Cluster ID,Id,init_name,last_name,first_name,affiliation,city,country
1179,1179,4346,DOSSA R,DOSSA,ROMAIN,Univ Abomey Calavi,Cotonou,Benin
1179,1179,4132,DOSSA R,DOSSA,ROMAIN,,,
1180,1180,4136,SALAMI L,SALAMI,LAMIDHI,Zone Sanit Atacora Donga,Natitingou,Benin
1180,1180,4135,SALAMI L,SALAMI,LAMIDHI,,,
1181,1181,4138,TJALSMA H,TJALSMA,HAROLD,Radboud Univ Nijmegen  Med Ctr  Dept Lab Med,NL-6525 ED Nijmegen,Netherlands
1181,1181,4137,TJALSMA H,TJALSMA,HAROLD,,,
1182,1182,4140,WIEGERINCK E,WIEGERINCK,ERWIN,Radboud Univ Nijmegen  Med Ctr  Dept Lab Med,NL-6525 ED Nijmegen,Netherlands
1182,1182,4139,WIEGERINCK E,WIEGERINCK,ERWIN,,,
1183,1183,4142,TANNO T,TANNO,TOSHIHIKO,NIH  Mol Med Branch,Bethesda,MD 20892 USA
1183,1183,4141,TANNO T,TANNO,TOSHIHIKO,,,
1184,1184,5995,HURRELL R,HURRELL,R,Swiss Fed Inst Technol  Dept Hlth Sceinces & Technol  Inst Food Nutr & Hlth  Human Nutr Lab,Zurich,Switzerland
1184,1184,5994,HURRELL R,HURRELL,R,,,
1184,1184,4143,HURRELL R F,HURRELL,RICHARD F,,,
1185,1185,4145,HOUNHOUTGAN J,HOUNHOUTGAN,JOSEPH,Univ Abomey Calavi  Lab Physiol Nutr,Cotonou,Benin
1185,1185,4144,HOUNHOUTGAN J,HOUNHOUTGAN,JOSEPH,,,
1186,1186,4147,ZIMMERMANN M B,ZIMMERMANN,MICHAEL B,Wageningen Univ  Div Human Nutr,Wageningen,Netherlands
1186,1186,4146,ZIMMERMANN M B,ZIMMERMANN,MICHAEL B,,,
1187,1187,4153,DEGNONVI H,DEGNONVI,HORACE,Ctr Rech Entomol Cotonou,Cotonou,Benin
1187,1187,4152,DEGNONVI H,DEGNONVI,HORACE,,,
1188,1188,4158,HOWARD A F V,HOWARD,ANNABEL F V,Univ Wageningen & Res Ctr  Entomol Lab,NL-6700 EH Wageningen,Netherlands
1188,1188,5771,HOWARD A F V,HOWARD,ANNABEL F V,Univ Wageningen & Res Ctr  Entomol Lab,Wageningen,Netherlands
1188,1188,4164,HOWARD A F V,HOWARD,ANNABEL F V,,,
1189,1189,4159,KOENRAADT C J M,KOENRAADT,CONSTANTIANUS J M,Univ Wageningen & Res Ctr  Entomol Lab,NL-6700 EH Wageningen,Netherlands
1189,1189,4165,KOENRAADT C J M,KOENRAADT,CONSTANTIANUS J M,,,
1190,1190,4161,FARENHORST M,FARENHORST,MARIT,Univ Wageningen & Res Ctr  Entomol Lab,NL-6700 EH Wageningen,Netherlands
1190,1190,5769,FARENHORST M,FARENHORST,MARIT,Univ Wageningen & Res Ctr  Entomol Lab,Wageningen,Netherlands
1190,1190,4166,FARENHORST M,FARENHORST,MARIT,,,
1191,1191,4163,TAKKEN W,TAKKEN,WILLEM,Univ Wageningen & Res Ctr  Entomol Lab,NL-6700 EH Wageningen,Netherlands
1191,1191,5772,TAKKEN W,TAKKEN,WILLEM,Univ Wageningen & Res Ctr  Entomol Lab,Wageningen,Netherlands
1191,1191,4170,TAKKEN W,TAKKEN,WILLEM,,,
1192,1192,4168,THOMAS M B,THOMAS,MATTHEW B,Penn State Univ  Ctr Infect Dis Dynam  Chem Ecol Lab 1,University Pk,PA 16802 USA
1192,1192,4169,THOMAS M B,THOMAS,MATTHEW B,Penn State Univ  Dept Entomol  Chem Ecol Lab 1,University Pk,PA 16802 USA
1192,1192,5770,THOMAS M B,THOMAS,MATTHEW B,Penn State Univ  Dept Entomol  Ctr Infect Dis Dynam,University Pk,PA 16802 USA
1192,1192,4167,THOMAS M B,THOMAS,MATTHEW B,,,
1193,1193,4187,SALLAS W M,SALLAS,W M,Novartis Pharmaceut,E Hanover,NJ USA
1193,1193,4186,SALLAS W M,SALLAS,W M,,,
1194,1194,4208,NOEL H,NOEL,HAROLD,Univ Paris 05,Paris,France
1194,1194,4207,NOEL H,NOEL,HAROLD,,,
1195,1195,4210,MASSE V,MASSE,VIRGINIE,Univ Paris 05,Paris,France
1195,1195,4209,MASSE V,MASSE,VIRGINIE,,,
1196,1196,4212,CORDEL H,CORDEL,HUGUES,Univ Paris 05,Paris,France
1196,1196,4211,CORDEL H,CORDEL,HUGUES,,,
1197,1197,4217,AYEMONNA P,AYEMONNA,PAUL,Hop Zone,Ouidah,Benin
1197,1197,4216,AYEMONNA P,AYEMONNA,PAUL,,,
1198,1198,4221,DEME A B,DEME,AWA BINETA,Aristide Dantec Hosp  Lab Parasitol Mycol  BP 16477,Dakar,Senegal
1198,1198,4220,DEME A B,DEME,AWA BINETA,,,
1199,1199,4225,ASSOHOU C,ASSOHOU,CONSTANCE,Inst Rech Dev  UMR MIVEGEC 224  08 BP 841,Cotonou,Benin
1199,1199,4224,ASSOHOU C,ASSOHOU,CONSTANCE,,,
1200,1200,4227,TCHONLIN D,TCHONLIN,DIDIER,Lab Ctr Lutte Integree Paludisme  01 BP 188,Cotonou,Benin
1200,1200,4226,TCHONLIN D,TCHONLIN,DIDIER,,,
1201,1201,4229,MAMA A,MAMA,ATIKA,Lab Ctr Lutte Integree Paludisme  01 BP 188,Cotonou,Benin
1201,1201,4228,MAMA A,MAMA,ATIKA,,,
1202,1202,4231,HOUNKPE V O,HOUNKPE,VIRGILE OLIVIER,Ctr Sante Commune Djougou  02 BP 681,Porto Novo,Benin
1202,1202,4230,HOUNKPE V O,HOUNKPE,VIRGILE OLIVIER,,,
1203,1203,4233,MOUTOUAMA J D,MOUTOUAMA,JULES DOUMITOU,Ctr Sante Commune Cobly  BP 40,Tanguieta,Benin
1203,1203,4232,MOUTOUAMA J D,MOUTOUAMA,JULES DOUMITOU,,,
1204,1204,4236,NDIAYE D,NDIAYE,DAOUDA,Aristide Dantec Hosp  Lab Parasitol Mycol  BP 16477,Dakar,Senegal
1204,1204,4235,NDIAYE D,NDIAYE,DAOUDA,,,
1205,1205,4252,DIAP G,DIAP,GRACIELA,Drugs Neglected Dis initiat,Geneva,Switzerland
1205,1205,4251,DIAP G,DIAP,GRACIELA,,,
1206,1206,4263,HASUGIAN A R,HASUGIAN,ARMEDY RONNY,Nat Inst Hlth Res & Dev  Minist Hlth,Jakarta,Indonesia
1206,1206,4262,HASUGIAN A R,HASUGIAN,ARMEDY RONNY,,,
1207,1207,4270,IBRAHIM L M,IBRAHIM,LAMINOU M,Ctr Rech Med & Sanitaire,Niamey,Niger
1207,1207,4269,IBRAHIM L M,IBRAHIM,LAMINOU M,,,
1208,1208,4283,PINOGES L,PINOGES,LORETXU,Epictr,Paris,France
1208,1208,4520,PINOGES L,PINOGES,L,Epictr,Paris,France
1208,1208,4282,PINOGES L,PINOGES,LORETXU,,,
1208,1208,4519,PINOGES L,PINOGES,L,,,
1209,1209,4285,RWAGACONDO C E,RWAGACONDO,CLAUDE EMILE,UNICEF WCARO  RBM Focal Point,Dakar,Senegal
1209,1209,4284,RWAGACONDO C E,RWAGACONDO,CLAUDE EMILE,,,
1210,1210,4288,SHARMA B,SHARMA,BHAWNA,Drugs Neglected Dis initiat,New Delhi,India
1210,1210,4287,SHARMA B,SHARMA,BHAWNA,,,
1211,1211,4295,SMITH J J,SMITH,JEFFERY J,WWARN  Asia Reg Ctr,Bangkok,Thailand
1211,1211,4713,SMITH J J,SMITH,J J,WWARN Asia Reg Ctr,Bangkok,Thailand
1211,1211,4296,SMITH J J,SMITH,JEFFERY J,Univ Maryland  Sch Med  Ctr Vaccine Dev,Baltimore,MD 21201 USA
1211,1211,4294,SMITH J J,SMITH,JEFFERY J,,,
1211,1211,4712,SMITH J J,SMITH,J J,,,
1212,1212,4303,TARNING J,TARNING,JOEL,WWARN  Asia Reg Ctr,Bangkok,Thailand
1212,1212,4302,TARNING J,TARNING,JOEL,Univ Oxford  Nuffield Dept Clin Med  Ctr Trop Med & Global Hlth,Oxford,England
1212,1212,4301,TARNING J,TARNING,JOEL,,,
1213,1213,4320,CHENE A,CHENE,ARNAUD,INSERM  UMR 1134,Paris,France
1213,1213,4321,CHENE A,CHENE,ARNAUD,Univ Paris Diderot  Sorbonne Paris Cite  UMR S1134,Paris,France
1213,1213,4322,CHENE A,CHENE,ARNAUD,Inst Natl Transfus Sanguine,F-75015 Paris,France
1213,1213,4323,CHENE A,CHENE,ARNAUD,Lab Excellence GR Ex,Paris,France
1214,1214,4336,GAMAIN B,GAMAIN,BENOIT,INSERM  UMR 1134,Paris,France
1214,1214,4337,GAMAIN B,GAMAIN,BENOIT,Univ Paris Diderot  Sorbonne Paris Cite  UMR S1134,Paris,France
1214,1214,4338,GAMAIN B,GAMAIN,BENOIT,Inst Natl Transfus Sanguine,F-75015 Paris,France
1214,1214,4339,GAMAIN B,GAMAIN,BENOIT,Lab Excellence GR Ex,Paris,France
1215,1215,4344,ZEE J,ZEE,JOHN,Univ Laval  Quebec City,PQ,Canada
1215,1215,4345,ZEE J,ZEE,JOHN,Agence Univ Francophonie  Montreal,PQ,Canada
1216,1216,4357,WILLIAMS C J,WILLIAMS,C J,Univ Idaho  Dept Stat,Moscow,ID 83843 USA
1216,1216,4356,WILLIAMS C J,WILLIAMS,C J,,,
1217,1217,4359,LAFIA K B,LAFIA,K B,Univ Abomey Calavi  Fac Agr Sci,Cotonou,Benin
1217,1217,4358,LAFIA K B,LAFIA,K B,,,
1218,1218,4360,DEVLEESSCHAUWER B,DEVLEESSCHAUWER,B,Catholic Univ Louvain  IRSS,B-1200 Brussels,Belgium
1218,1218,4361,DEVLEESSCHAUWER B,DEVLEESSCHAUWER,B,Univ Ghent  Fac Vet Med  Dept Virol Parasitol & Immunol,Merelbeke,Belgium
1219,1219,4363,BERKVENS D,BERKVENS,D,Inst Trop Med  Dept Anim Hlth,B-2000 Antwerp,Belgium
1219,1219,4362,BERKVENS D,BERKVENS,D,,,
1220,1220,4371,DOS ANJOS A,DOS ANJOS,ANTONIO,ISMAT Inst Super Manuel Teixeira Gomes  Dept Ciencias & Tecnol,P-8500508 Portimao,Portugal
1220,1220,4370,DOS ANJOS A,DOS ANJOS,ANTONIO,,,
1221,1221,4421,FORT P,FORT,PHILIPPE,Univ Montpellier 2,Montpellier,France
1221,1221,4422,FORT P,FORT,PHILIPPE,Univ Montpellier I,Montpellier,France
1221,1221,4423,FORT P,FORT,PHILIPPE,CNRS  UMR 5237  Ctr Rech Biochim Macromol,Montpellier,France
1222,1222,4480,OSTERHOLT D M,OSTERHOLT,DAWN M,Cincinnati Childrens Hosp  Div Gen & Community Pediat Res,Cincinnati,OH USA
1222,1222,4479,OSTERHOLT D M,OSTERHOLT,DAWN M,Ctr Dis Control & Prevent  Div Parasit Dis,Atlanta,GA 30341 USA
1223,1223,4482,ANSTEY N M,ANSTEY,N M,Menzies Sch Hlth Res  Global & Trop Hlth Div  Darwin,NT,Australia
1223,1223,4483,ANSTEY N M,ANSTEY,N M,Charles Darwin Univ  Darwin,NT 0909,Australia
1224,1224,4486,DAVIS T M E,DAVIS,T M E,Univ Western Australia  Sch Med & Pharmacol  Crawley,WA,Australia
1224,1224,4485,DAVIS T M E,DAVIS,T M E,,,
1225,1225,4488,KARUNAJEEWA H A,KARUNAJEEWA,H A,Walter & Eliza Hall Inst Med Res  Infect & Immun Div  Melbourne,Vic,Australia
1225,1225,4487,KARUNAJEEWA H A,KARUNAJEEWA,H A,,,
1226,1226,4490,MUELLER I,MUELLER,I,Walter & Eliza Hall Inst Med Res  Infect & Immun Div  Melbourne,Vic,Australia
1226,1226,4489,MUELLER I,MUELLER,I,,,
1227,1227,4499,KONE M,KONE,M,Univ Cocody  Fac Pharm  Dept Parasitol & Mycol,Abidjan,Cote Ivoire
1227,1227,4498,KONE M,KONE,M,,,
1228,1228,4503,TOURE A O,TOURE,A O,Inst Pasteur Cote Ivoire  Malariol Dept,Abidjan,Cote Ivoire
1228,1228,4502,TOURE A O,TOURE,A O,,,
1229,1229,4562,KHANTHAVONG M,KHANTHAVONG,M,Ctr Malariol Parasitol & Entomol,Viangchan,Laos
1229,1229,4561,KHANTHAVONG M,KHANTHAVONG,M,,,
1230,1230,4640,WORKMAN L J,WORKMAN,L J,WWARN  Pharmacol Module,Cape Town,South Africa
1230,1230,4641,WORKMAN L J,WORKMAN,L J,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa
1230,1230,4639,WORKMAN L J,WORKMAN,L J,,,
1231,1231,4665,ALIU P,ALIU,P,Novartis Pharma AG,Basel,Switzerland
1231,1231,4664,ALIU P,ALIU,P,,,
1232,1232,4745,COULIBALY O N,COULIBALY,OUSMANE N,Int Inst Trop Agr,Cotonou,Benin
1232,1232,4744,COULIBALY O N,COULIBALY,OUSMANE N,,,
1233,1233,4751,GUITARD E,GUITARD,EVELYNE,CNRS  FRE 2960  Lab Anthropol,Toulouse,France
1233,1233,4752,GUITARD E,GUITARD,EVELYNE,Univ Toulouse 3,F-31062 Toulouse,France
1233,1233,5626,GUITARD E,GUITARD,EVELYNE,Univ Toulouse 3  Lab Anthropol Mol & Imagerie Synth  UMR 5288,F-31062 Toulouse,France
1233,1233,4750,GUITARD E,GUITARD,EVELYNE,,,
1234,1234,4792,ZOLEKO R M,ZOLEKO,RELLA MANEGO,Univ Tubingen  Inst Trop Med,Tubingen,Germany
1234,1234,4791,ZOLEKO R M,ZOLEKO,RELLA MANEGO,Albert Schweitzer Hosp  Ctr Rech Med Lambarene,Lambarene,Gabon
1234,1234,4793,ZOLEKO R M,ZOLEKO,RELLA MANEGO,Ngounie Med Res Ctr,Fougamou,Gabon
1234,1234,4790,ZOLEKO R M,ZOLEKO,RELLA MANEGO,,,
1235,1235,4809,TENKORANG O,TENKORANG,OFORI,UNICEF Ghana,Accra N,Ghana
1235,1235,4810,TENKORANG O,TENKORANG,OFORI,Univ Ghana  Sch Med  Korle Bu Teaching Hosp  Ctr Trop Clin Pharmacol & Therapeut,Accra,Ghana
1235,1235,4808,TENKORANG O,TENKORANG,OFORI,,,
1236,1236,4812,INKOOM E,INKOOM,EBENEZER,UNICEF Ghana,Accra N,Ghana
1236,1236,4811,INKOOM E,INKOOM,EBENEZER,,,
1237,1237,4814,RAVELOMANANTENA H V,RAVELOMANANTENA,HANTAMALALA V,Direct Agence Medicament Madagascar  Ctr Natl Pharmacovigilance,Antananarivo,Madagascar
1237,1237,4813,RAVELOMANANTENA H V,RAVELOMANANTENA,HANTAMALALA V,,,
1238,1238,4816,NJARASOA S,NJARASOA,SABRINA,Direct Agence Medicament Madagascar  Ctr Natl Pharmacovigilance,Antananarivo,Madagascar
1238,1238,4815,NJARASOA S,NJARASOA,SABRINA,,,
1239,1239,4818,WHANG J N,WHANG,JEREMIAH NEE,Univ Ghana  Sch Med  Korle Bu Teaching Hosp  Ctr Trop Clin Pharmacol & Therapeut,Accra,Ghana
1239,1239,4817,WHANG J N,WHANG,JEREMIAH NEE,,,
1240,1240,4824,NDIAYE M,NDIAYE,MOUHAMED,Univ Cheikh Anta Diop,Dakar,Senegal
1240,1240,4823,NDIAYE M,NDIAYE,MOUHAMED,,,
1241,1241,4826,AKADIRI G,AKADIRI,GUINOUSSA,UNICEF Benin,Cotonou,Benin
1241,1241,4825,AKADIRI G,AKADIRI,GUINOUSSA,,,
1242,1242,4830,KUBALALIKA P,KUBALALIKA,PRESTOR,Coll Med  Malaria Alert Ctr  Dept Community Med,Chichiri Blantyre,Malawi
1242,1242,4829,KUBALALIKA P,KUBALALIKA,PRESTOR,,,
1243,1243,4832,MATHANGA D,MATHANGA,DON,Coll Med  Malaria Alert Ctr  Dept Community Med,Chichiri Blantyre,Malawi
1243,1243,4831,MATHANGA D,MATHANGA,DON,,,
1244,1244,4834,BIZUNEH K,BIZUNEH,KETEMA,UNICEF Malawi,Lilongwe,Malawi
1244,1244,4833,BIZUNEH K,BIZUNEH,KETEMA,,,
1245,1245,4836,RANDRIASAMIMANANA J R,RANDRIASAMIMANANA,JEAN RENE,Direct Agence Medicament Madagascar  Ctr Natl Pharmacovigilance,Antananarivo,Madagascar
1245,1245,4835,RANDRIASAMIMANANA J R,RANDRIASAMIMANANA,JEAN RENE,,,
1246,1246,4840,DODOO A,DODOO,ALEXANDER,Univ Ghana  Sch Med  Korle Bu Teaching Hosp  Ctr Trop Clin Pharmacol & Therapeut,Accra,Ghana
1246,1246,4839,DODOO A,DODOO,ALEXANDER,,,
1247,1247,4885,GUYONNET L,GUYONNET,LEA,Inst Rech Dev  UMR Mere & Enfant Face Infect Trop 216,Paris,France
1247,1247,4886,GUYONNET L,GUYONNET,LEA,Univ Paris 05  COMUE Sorbonne Paris Cite  Fac Sci Pharmaceut & Biol,Paris,France
1247,1247,4884,GUYONNET L,GUYONNET,LEA,,,
1248,1248,4906,ADAMOU R,ADAMOU,RAFIOU,MERIT UMR 216 Mere & Enfant Face Infect Trop  Inst Rech Dev,Paris,France
1248,1248,4907,ADAMOU R,ADAMOU,RAFIOU,Univ Paris 05  COMUE Sorbonne Paris Cite  Fac Sci Pharmaceut & Biol,Paris,France
1248,1248,4905,ADAMOU R,ADAMOU,RAFIOU,CERPAGE,Cotonou,Benin
1249,1249,4911,SONON P,SONON,PAULIN,CERPAGE,Cotonou,Benin
1249,1249,4912,SONON P,SONON,PAULIN,Univ Abomey Calavi  Fac Sci Sante  Lab Parasitol,Cotonou,Benin
1250,1250,4937,GOMEZ M B,GOMEZ,MARINELY B,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Cotonou,Benin
1250,1250,4938,GOMEZ M B,GOMEZ,MARINELY B,Minist Sante  Ctre Rech Entomol Cotonou,Cotonou,Benin
1250,1250,4936,GOMEZ M B,GOMEZ,MARINELY B,,,
1251,1251,4942,ELANGA E,ELANGA,EMMANUEL,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Cotonou,Benin
1251,1251,4943,ELANGA E,ELANGA,EMMANUEL,Minist Sante  Ctre Rech Entomol Cotonou,Cotonou,Benin
1251,1251,4941,ELANGA E,ELANGA,EMMANUEL,,,
1252,1252,4952,ALLAGBE H,ALLAGBE,HYACINTHE,Univ Abomey Calavi  Dept Geog,Cotonou,Benin
1252,1252,4951,ALLAGBE H,ALLAGBE,HYACINTHE,,,
1253,1253,4967,MATHIEU R B,MATHIEU,ROMAIN BLANC,Univ Grenoble  UMR CNRS 5553  Lab Ecol Alpine LECA,Grenoble,France
1253,1253,4966,MATHIEU R B,MATHIEU,ROMAIN BLANC,,,
1254,1254,4972,SELIOR S,SELIOR,SERGE,IRD  CREC,Cotonou,Benin
1254,1254,4971,SELIOR S,SELIOR,SERGE,,,
1255,1255,4975,REYNAUD S,REYNAUD,STEPHANE,Univ Grenoble  UMR CNRS 5553  Lab Ecol Alpine LECA,Grenoble,France
1255,1255,4974,REYNAUD S,REYNAUD,STEPHANE,,,
1256,1256,4977,YEBAKIMA A,YEBAKIMA,ANDRE,Conseil Gen Martinique  Ctr Demousticat,Martinique,Martinique
1256,1256,4976,YEBAKIMA A,YEBAKIMA,ANDRE,,,
1258,1258,4997,BERTICAT C,BERTICAT,CLAIRE,Univ Montpellier 2  Inst Sci Evolut  CNRS  UM2 UMR 5554,F-34095 Montpellier 05,France
1258,1258,4998,BERTICAT C,BERTICAT,CLAIRE,Univ Montpellier 2  Equipe Genet Adaptat,F-34095 Montpellier 05,France
1259,1259,5002,ALMELLI T,ALMELLI,TALLEH,IRD  UMR Mere & Enfant Face Infect Trop 216,F-75270 Paris,France
1259,1259,5003,ALMELLI T,ALMELLI,TALLEH,Univ Paris 05  Fac Pharm  Sorbonne Paris Cite  PRES,Paris,France
1260,1260,5008,AHOUANSOU C,AHOUANSOU,CHARLES,CERPAGE,Cotonou,Benin
1260,1260,5007,AHOUANSOU C,AHOUANSOU,CHARLES,,,
1261,1261,5045,DENON E Y,DENON,ERIC Y,Natl Malaria Control Program,Cotonou,Benin
1261,1261,5046,DENON E Y,DENON,ERIC Y,Minist Hlth,Cotonou,Benin
1262,1262,5050,BOKOSSA A,BOKOSSA,ALEXIS,Minist Hlth,Cotonou,Benin
1262,1262,5049,BOKOSSA A,BOKOSSA,ALEXIS,,,
1263,1263,5083,BRUCE J,BRUCE,JANE,London Sch Hyg & Trop Med,London WC1,England
1263,1263,5082,BRUCE J,BRUCE,JANE,,,
1264,1264,5313,ALLABI A,ALLABI,AUREL,Univ Abomey Calavi  Unite Pharmacol  Fac Sci Sante,Cotonou,Benin
1264,1264,5312,ALLABI A,ALLABI,AUREL,,,
1264,1264,5092,ALLABI A C,ALLABI,AUREL CONSTANT,FSS & AC2N Consulting Grp Cotonou  Unite Pharmacol Clin,Cotonou,Benin
1265,1265,5094,BUSIA K,BUSIA,KOFI,W African Hlth Org,Bobo Dioulasso 01,Burkina Faso
1265,1265,5093,BUSIA K,BUSIA,KOFI,,,
1266,1266,5118,BELLINI R,BELLINI,ROMEO,Ctr Agr Ambiente G Nicoli,I-40014 Crevalcore,Italy
1266,1266,5117,BELLINI R,BELLINI,ROMEO,,,
1267,1267,5120,BENEDICT M Q,BENEDICT,MARK Q,Polo Innovaz Genom Genet & Biol SCaRL,I-06132 Perugia,Italy
1267,1267,5119,BENEDICT M Q,BENEDICT,MARK Q,,,
1268,1268,5122,BHEECARRY A,BHEECARRY,AMBICADUTT,Minist Hlth & Qual Life  Vector Biol & Control Div,Curepipe,Mauritius
1268,1268,5121,BHEECARRY A,BHEECARRY,AMBICADUTT,,,
1269,1269,5124,BOSSIN H C,BOSSIN,HERVE CHRISTOPHE,Inst Louis Malarde  Lab Rech Entomol Med  Papeete,Tahiti,Fr Polynesia
1269,1269,5123,BOSSIN H C,BOSSIN,HERVE CHRISTOPHE,,,
1270,1270,5126,CHADEE D D,CHADEE,DAVE D,Univ W Indies  Dept Life Sci,St Augustine,Trinid & Tobago
1270,1270,5125,CHADEE D D,CHADEE,DAVE D,,,
1271,1271,5128,CHARLWOOD J,CHARLWOOD,JACQUES,DBL Inst Hlth Res & Dev,DK-2920 Charlottenlund,Denmark
1271,1271,5127,CHARLWOOD J,CHARLWOOD,JACQUES,,,
1272,1272,5133,GATO R,GATO,RENE,Inst Med Trop Pedro Kouri,Havana,Cuba
1272,1272,5132,GATO R,GATO,RENE,,,
1273,1273,5383,GOUAGNA C,GOUAGNA,C,Univ Montpellier 2  Univ Montpellier 1  IRD  MIVEGEC,Montpellier,France
1273,1273,5382,GOUAGNA C,GOUAGNA,C,,,
1273,1273,5135,GOUAGNA L C,GOUAGNA,LOUIS CLEMENT,Ctr Rech & Veille Malad Emergentes Ocean Indien C  MIVEGEC Malad Infect & Vecteurs Ecol Genet Evolut  UMR 5290 224  Inst Rech Dev,St Clotilde,Reunion
1273,1273,5134,GOUAGNA L C,GOUAGNA,LOUIS CLEMENT,,,
1274,1274,5138,KHAN S A,KHAN,SHAKIL AHMED,Bangladesh Atom Energy Commiss  Atom Energy Res Estab  Inst Food & Radiat Biol,Dhaka 1344,Bangladesh
1274,1274,5137,KHAN S A,KHAN,SHAKIL AHMED,,,
1275,1275,5140,KOEKEMOER L L,KOEKEMOER,LIZETTE L,Natl Hlth Lab Serv  Natl Inst Communicate Dis,ZA-2131 Johannesburg,South Africa
1275,1275,5141,KOEKEMOER L L,KOEKEMOER,LIZETTE L,Univ Witwatersrand  Fac Hlth Sci  Wits Res Inst Malaria,Johannesburg,South Africa
1275,1275,5139,KOEKEMOER L L,KOEKEMOER,LIZETTE L,,,
1276,1276,5143,LEMPERIERE G,LEMPERIERE,GUY,Ctr Rech & Veille Malad Emergentes Ocean Indien C  MIVEGEC Malad Infect & Vecteurs Ecol Genet Evolut  UMR 5290 224  Inst Rech Dev,St Clotilde,Reunion
1276,1276,5142,LEMPERIERE G,LEMPERIERE,GUY,,,
1277,1277,5145,MANOUKIS N C,MANOUKIS,NICHOLAS C,USDA ARS  US Pacific Basin Agr Res Ctr,Hilo,HI USA
1277,1277,5144,MANOUKIS N C,MANOUKIS,NICHOLAS C,,,
1278,1278,5147,MOZURAITIS R,MOZURAITIS,RAIMONDAS,Royal Inst Technol  Dept Chem,S-10044 Stockholm,Sweden
1278,1278,5146,MOZURAITIS R,MOZURAITIS,RAIMONDAS,,,
1279,1279,5149,PITTS R J,PITTS,R JASON,Vanderbilt Univ  Dept Biol Sci,Nashville,TN 37232 USA
1279,1279,5148,PITTS R J,PITTS,R JASON,,,
1280,1280,5174,AYALA D,AYALA,DIEGO,IRD  CNRS  MIVEGEC  UMR 224 5290,Montpellier,France
1280,1280,5173,AYALA D,AYALA,DIEGO,,,
1281,1281,5184,SHIJA F,SHIJA,FORTUNATE,Sokoine Univ Agr  Dept Vet Microbiol & Parasitol,Morogoro,Tanzania
1281,1281,5183,SHIJA F,SHIJA,FORTUNATE,Univ Manchester  Computat Evolutionary Biol Grp  Fac Life Sci  Manchester,Lancs,England
1282,1282,5187,MISINZO G,MISINZO,GERALD,Sokoine Univ Agr  Dept Vet Microbiol & Parasitol,Morogoro,Tanzania
1282,1282,5186,MISINZO G,MISINZO,GERALD,,,
1283,1283,5189,KADDUMUKASA M,KADDUMUKASA,MARTHA,Uganda Virus Res Inst  Dept Arbovirol Emerging & Reemerging Infect,Entebbe,Uganda
1283,1283,5188,KADDUMUKASA M,KADDUMUKASA,MARTHA,,,
1284,1284,5192,ANYAELE O,ANYAELE,OKORIE,Univ Ibadan  Dept Zool  Entomol Unit,Ibadan,Nigeria
1284,1284,5191,ANYAELE O,ANYAELE,OKORIE,,,
1285,1285,5194,HARRIS A,HARRIS,ANGELA,Cayman Islands Govt  Mosquito Res & Control Unit,Grand Cayman,Cayman Islands
1285,1285,5193,HARRIS A,HARRIS,ANGELA,,,
1286,1286,5197,HLAING T,HLAING,THAUNG,Minist Hlth  Med Entomol Res Div  Dept Med Res Lower Myanmar,Yangon,Myanmar
1286,1286,5196,HLAING T,HLAING,THAUNG,,,
1287,1287,5199,PRAKASH A,PRAKASH,ANIL,Minist H & FW Govt India  Natl Inst Res Environm Hlth,Bhopal,India
1287,1287,5198,PRAKASH A,PRAKASH,ANIL,,,
1288,1288,5201,LUTWAMA J,LUTWAMA,JULIUS,Uganda Virus Res Inst  Dept Arbovirol Emerging & Reemerging Infect,Entebbe,Uganda
1288,1288,5200,LUTWAMA J,LUTWAMA,JULIUS,,,
1289,1289,5211,FEDERICI C,FEDERICI,CHRISTIAN,Univ Paris 05  PRES Sorbonne Paris Cite,Paris,France
1289,1289,5212,FEDERICI C,FEDERICI,CHRISTIAN,Univ Paris 05  Prote Facil 3P5,Paris,France
1289,1289,5213,FEDERICI C,FEDERICI,CHRISTIAN,INSERM  Inst Cochin  U1016,Paris,France
1289,1289,5210,FEDERICI C,FEDERICI,CHRISTIAN,,,
1290,1290,5215,HOUNKPATIN B,HOUNKPATIN,BENJAMIN,Mother & Child Hosp,Cotonou,Benin
1290,1290,5214,HOUNKPATIN B,HOUNKPATIN,BENJAMIN,,,
1291,1291,5224,SANOGO E,SANOGO,EDITH,Ctr Natl Rech & Format Paludisme,Ouagadougou,Burkina Faso
1291,1291,5223,SANOGO E,SANOGO,EDITH,,,
1292,1292,5226,SAMUELSEN H,SAMUELSEN,HELLE,Univ Copenhagen  Dept Anthropol,Copenhagen,Denmark
1292,1292,5225,SAMUELSEN H,SAMUELSEN,HELLE,,,
1293,1293,5231,CZAJKOWSKI T,CZAJKOWSKI,TONNY,Ramboll Grp AS,Copenhagen,Denmark
1293,1293,5230,CZAJKOWSKI T,CZAJKOWSKI,TONNY,,,
