True Id,init_name,last_name,first_name,full_name,norm_name,place,affiliation,country
457,ESSEX M,ESSEX,M,ESSEX M,ESSEX M,,,
458,GOUDSMIT J,GOUDSMIT,J,GOUDSMIT J,GOUDSMIT J,,,
459,ASJO B,ASJO,B,ASJO B,ASJO B,,,
460,SALMINEN M,SALMINEN,M,SALMINEN M,SALMINEN M,,,
461,VAN DER GROEN G,VAN DER GROEN,G,VAN DER GROEN G,VAN DER GROEN G,,,
462,SABOURINPOIRIER C,SABOURINPOIRIER,CATHERINE,SABOURINPOIRIER CATHERINE,SABOURINPOIRIER CATHERINE,,,
463,CHAGNONCHOQUET J,CHAGNONCHOQUET,JOSIANE,CHAGNONCHOQUET JOSIANE,CHAGNONCHOQUET JOSIANE,,,
464,RENNER L A,RENNER,LORNA A,RENNER LORNA A,RENNER LORNA A,ACCRA,UNIV GHANA  SCH MED  DEPT CHILD HLTH  KORLE BU TEACHING HOSP,GHANA
465,DE TOVE Y S S,DE TOVE,Y SISSINTO SAVI,DE TOVE Y SISSINTO SAVI,DE TOVE Y SISSINTO SAVI,COTONOU,CTR NATL HOSP UNIV KOUTOUKOU MAGA CNHU HKM  LAB PARASITOL MYCOL  03BP386,BENIN
467,MONNYKOSSO C N,MONNYKOSSO,CN,MONNYKOSSO CN,MONNYKOSSO CN,,,
468,HOUANSOU J,HOUANSOU,J,HOUANSOU J,HOUANSOU J,,,
469,BATOSSI G,BATOSSI,G,BATOSSI G,BATOSSI G,,,
470,HODONOU I,HODONOU,I,HODONOU I,HODONOU I,,,
471,AGOSSOU R,AGOSSOU,R,AGOSSOU R,AGOSSOU R,,,
472,ADEYANJU I,ADEYANJU,I,ADEYANJU I,ADEYANJU I,,,
473,TESTA J,TESTA,J,TESTA J,TESTA J,,,
474,PORTAL J L,PORTAL,JL,PORTAL JL,PORTAL JL,,,
475,HOUNHOUEDO T,HOUNHOUEDO,T,HOUNHOUEDO T,HOUNHOUEDO T,,,
476,LAGARDE E,LAGARDE,E,LAGARDE E,LAGARDE E,,,
477,AUVERT B,AUVERT,B,AUVERT B,AUVERT B,,,
478,LAOUROU M,LAOUROU,M,LAOUROU M,LAOUROU M,,,
479,FERRY B,FERRY,B,FERRY B,FERRY B,,,
480,AKAM E,AKAM,E,AKAM E,AKAM E,,,
481,SUKWA T,SUKWA,T,SUKWA T,SUKWA T,,,
482,MAURY B,MAURY,B,MAURY B,MAURY B,,,
483,CHEGE J,CHEGE,J,CHEGE J,CHEGE J,,,
484,KEITCHION A S,KEITCHION,A SESSOU,KEITCHION A SESSOU,KEITCHION A SESSOU,,,
485,SAGUI A,SAGUI,A,SAGUI A,SAGUI A,,,
486,SINGBO A T,SINGBO,A TOUDONOU,SINGBO A TOUDONOU,SINGBO A TOUDONOU,,,
487,MONZORGUI AMKZ,MONZORGUI,A M KORA ZIME,MONZORGUI A M KORA ZIME,MONZORGUI A M KORA ZIME,,,
488,ADE S,ADE,S,ADE S,ADE SERGE,COTONOU,CTR NATL HOSP PNEUMOPHTISIOL,BENIN
489,DRABO K M,DRABO,KOINE MAXIME,DRABO KOINE MAXIME,DRABO KOINE MAXIME,OUAGADOUGOU,MINIST RECH SCI & INNOVAT  INST RECH SCI SANTE,BURKINA FASO
490,DE PASCHALE M,DE PASCHALE,MASSIMO,DE PASCHALE MASSIMO,DE PASCHALE MASSIMO,MILAN,HOSP LEGNANO  MICROBIOL UNIT,ITALY
491,CERULLI T,CERULLI,TERESA,CERULLI TERESA,CERULLI TERESA,MILAN,HOSP LEGNANO  MICROBIOL UNIT,ITALY
492,CAGNIN D,CAGNIN,DEBORA,CAGNIN DEBORA,CAGNIN DEBORA,MILAN,HOSP LEGNANO  MICROBIOL UNIT,ITALY
493,CAVALLARI S,CAVALLARI,SERENA,CAVALLARI SERENA,CAVALLARI SERENA,MILAN,HOSP LEGNANO  MICROBIOL UNIT,ITALY
494,CLERICI P,CLERICI,PIERANGELO,CLERICI PIERANGELO,CLERICI PIERANGELO,MILAN,HOSP LEGNANO  MICROBIOL UNIT,ITALY
495,FERROUSSIER O,FERROUSSIER,O,FERROUSSIER O,FERROUSSIER O,PARIS,INT UNION AGAINST TB & LUNG DIS,FRANCE
496,DLODLO R A,DLODLO,R A,DLODLO R A,DLODLO R A,PARIS,INT UNION AGAINST TB & LUNG DIS,FRANCE
498,BOILLOT F,BOILLOT,F,BOILLOT F,BOILLOT F,PARIS,INT UNION AGAINST TB & LUNG DIS,FRANCE
499,TREBUCQ A,TREBUCQ,A,TREBUCQ A,TREBUCQ A,PARIS,INT UNION AGAINST TB & LUNG DIS,FRANCE
500,FUJIWARA P I,FUJIWARA,P I,FUJIWARA P I,FUJIWARA P I,PARIS,INT UNION AGAINST TB & LUNG DIS,FRANCE
501,DOSSOU J P,DOSSOU,JEANPAUL,DOSSOU JEANPAUL,DOSSOU JEANPAUL,,,
502,GLYNN J,GLYNN,J,GLYNN J,GLYNN J,,,
503,BAHSOW O,BAHSOW,O,BAHSOW O,BAHSOW O,,,
504,HOUANGNI C,HOUANGNI,CORNEILLE,HOUANGNI CORNEILLE,HOUANGNI CORNEILLE,COTONOU,MINIST SANTE  PROGRAMME NATL LUTTE CONTRE SIDA,BENIN
505,ASSANI A,ASSANI,ANTOINETTE,ASSANI ANTOINETTE,ASSANI ANTOINETTE,COTONOU,MINIST SANTE  PROGRAMME NATL LUTTE CONTRE SIDA,BENIN
506,AMANIBOSSE C,AMANIBOSSE,CLARISSE,AMANIBOSSE CLARISSE,AMANIBOSSE CLARISSE,,,
507,HAAS A D,HAAS,ANDREAS D,HAAS ANDREAS D,HAAS ANDREAS D,BERN,UNIV BERN  INST SOCIAL & PREVENT MED,SWITZERLAND
508,PARKESRATANSHI R,PARKESRATANSHI,ROSALIND,PARKESRATANSHI ROSALIND,PARKESRATANSHI ROSALIND,,,
509,WOOLSKALOUSTIAN K,WOOLSKALOUSTIAN,KARA,WOOLSKALOUSTIAN KARA,WOOLSKALOUSTIAN KARA,,,
510,ADJOVI C,ADJOVI,C,ADJOVI C,ADJOVI C,,,
511,KANHONOU L,KANHONOU,L,KANHONOU L,KANHONOU L,,,
512,VAN DAMME L,VAN DAMME,L,VAN DAMME L,VAN DAMME L,,,
513,RAMJEE G,RAMJEE,G,RAMJEE G,RAMJEE G,,,
514,VUYLSTEKE B,VUYLSTEKE,B,VUYLSTEKE B,VUYLSTEKE B,,,
515,CHANDEYING V,CHANDEYING,V,CHANDEYING V,CHANDEYING V,,,
516,REES H,REES,H,REES H,REES H,,,
517,SIRIVONGRANGSON P,SIRIVONGRANGSON,P,SIRIVONGRANGSON P,SIRIVONGRANGSON P,,,
518,ETTIEGNETRAORE V,ETTIEGNETRAORE,V,ETTIEGNETRAORE V,ETTIEGNETRAORE V,,,
519,UAHEOWITCHAI C,UAHEOWITCHAI,C,UAHEOWITCHAI C,UAHEOWITCHAI C,,,
520,KARIM S S A,KARIM,SSA,KARIM SSA,KARIM SSA,,,
521,MASSE B,MASSE,B,MASSE B,MASSE B,,,
522,PERRIENS J,PERRIENS,J,PERRIENS J,PERRIENS J,,,
523,LAGA M,LAGA,M,LAGA M,LAGA M,,,
524,ALAYE O M,ALAYE,O M,ALAYE O M,ALAYE O M,COTONOU,AMBULATORY TREATMENT CTR PLWHIV CNHU,BENIN
525,ABEGA S C,ABEGA,SC,ABEGA SC,ABEGA SC,,,
526,DONNE G D,DONNE,GNONLONFOUN DIEU,DONNE GNONLONFOUN DIEU,GNONLONFOUN DIEUDONNE,,,
527,CONSTANT A,CONSTANT,ADJIEN,CONSTANT ADJIEN,CONSTANT ADJIEN,,,
528,THIERRY A,THIERRY,ADOUKONOU,THIERRY ADOUKONOU,THIERRY ADOUKONOU,,,
529,DISMAND H,DISMAND,HOUINATO,DISMAND HOUINATO,DISMAND HOUINATO,,,
530,GILBERT A,GILBERT,AVODE,GILBERT AVODE,GILBERT AVODE,,,
531,ROUTY J P,ROUTY,JEANPIERRE,ROUTY JEANPIERRE,ROUTY JEANPIERRE,,,
