Id,init_name,last_name,first_name,affiliation,city,country
1009,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1010,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1011,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1012,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1013,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1014,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1015,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1016,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1017,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1018,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1019,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1020,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1021,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1022,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1023,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1024,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1025,SISMANIDIS C,SISMANIDIS,CHARALAMBOS,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1026,SOW O B,SOW,OUMOU BAH,,,,
1027,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1028,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1029,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1030,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1031,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1032,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1033,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1034,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1035,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1036,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1037,SOW O B,SOW,OUMOU BAH,Hop Ignace Deen  Serv Pneumo Phtisiol,Conakry,Guinea,
1038,GNINAFON M,GNINAFON,MARTIN,,,,
1039,GNINAFON M,GNINAFON,MARTIN,,,,
1040,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1041,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1042,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1043,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1044,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1045,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1046,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1047,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1048,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1049,GNINAFON M,GNINAFON,MARTIN,Ctr Natl Hosp Pneumo Phtisiol,Cotonou,Benin,
1050,HORTON J,HORTON,JOHN,,,,
1051,HORTON J,HORTON,JOHN,,,,
1052,HORTON J,HORTON,JOHN,,,,
1053,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1054,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1055,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1056,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1057,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1058,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1059,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1060,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1061,HORTON J,HORTON,JOHN,Trop Projects,Hitchin,England,
1062,LAPUJADE O,LAPUJADE,OLIVIER,,,,
1063,LAPUJADE O,LAPUJADE,OLIVIER,,,,
1064,LAPUJADE O,LAPUJADE,OLIVIER,,,,
1065,LAPUJADE O,LAPUJADE,OLIVIER,,,,
1066,LAPUJADE O,LAPUJADE,OLIVIER,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1067,LAPUJADE O,LAPUJADE,OLIVIER,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1068,LAPUJADE O,LAPUJADE,OLIVIER,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1069,LAPUJADE O,LAPUJADE,OLIVIER,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1070,LAPUJADE O,LAPUJADE,OLIVIER,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1071,LAPUJADE O,LAPUJADE,OLIVIER,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1072,LAPUJADE O,LAPUJADE,OLIVIER,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1073,LAPUJADE O,LAPUJADE,OLIVIER,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1074,LO M B,LO,MAME BOCAR,,,,
1075,LO M B,LO,MAME BOCAR,,,,
1076,LO M B,LO,MAME BOCAR,,,,
1077,LO M B,LO,MAME BOCAR,,,,
1078,LO M B,LO,MAME BOCAR,,,,
1079,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB  Dakar,Fann,Senegal,
1080,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB  Dakar,Fann,Senegal,
1081,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB  Dakar,Fann,Senegal,
1082,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB  Dakar,Fann,Senegal,
1083,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB  Dakar,Fann,Senegal,
1084,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB  Dakar,Fann,Senegal,
1085,LO M B,LO,MAME BOCAR,Programme Natl Lutte TB  Dakar,Fann,Senegal,
1086,MITCHINSON D A,MITCHINSON,DENIS A,,,,
1087,MITCHINSON D A,MITCHINSON,DENIS A,,,,
1088,MITCHINSON D A,MITCHINSON,DENIS A,,,,
1089,MITCHINSON D A,MITCHINSON,DENIS A,,,,
1090,MITCHINSON D A,MITCHINSON,DENIS A,,,,
1091,MITCHINSON D A,MITCHINSON,DENIS A,,,,
1092,MITCHINSON D A,MITCHINSON,DENIS A,Univ London  Ctr Infect,London SW17 0RE,England,
1093,MITCHINSON D A,MITCHINSON,DENIS A,Univ London  Ctr Infect,London SW17 0RE,England,
1094,MITCHINSON D A,MITCHINSON,DENIS A,Univ London  Ctr Infect,London SW17 0RE,England,
1095,MITCHINSON D A,MITCHINSON,DENIS A,Univ London  Ctr Infect,London SW17 0RE,England,
1096,MITCHINSON D A,MITCHINSON,DENIS A,Univ London  Ctr Infect,London SW17 0RE,England,
1097,MITCHINSON D A,MITCHINSON,DENIS A,Univ London  Ctr Infect,London SW17 0RE,England,
1098,PERRONNE C,PERRONNE,CHRISTIAN,,,,
1099,PERRONNE C,PERRONNE,CHRISTIAN,,,,
1100,PERRONNE C,PERRONNE,CHRISTIAN,,,,
1101,PERRONNE C,PERRONNE,CHRISTIAN,,,,
1102,PERRONNE C,PERRONNE,CHRISTIAN,,,,
1103,PERRONNE C,PERRONNE,CHRISTIAN,,,,
1104,PERRONNE C,PERRONNE,CHRISTIAN,,,,
1105,PERRONNE C,PERRONNE,CHRISTIAN,Univ Versailles  Raymond Poincare Hosp  AP HP  Dept Infect Dis,St Quentin en Yvelines,France,
1106,PERRONNE C,PERRONNE,CHRISTIAN,Univ Versailles  Raymond Poincare Hosp  AP HP  Dept Infect Dis,St Quentin en Yvelines,France,
1107,PERRONNE C,PERRONNE,CHRISTIAN,Univ Versailles  Raymond Poincare Hosp  AP HP  Dept Infect Dis,St Quentin en Yvelines,France,
1108,PERRONNE C,PERRONNE,CHRISTIAN,Univ Versailles  Raymond Poincare Hosp  AP HP  Dept Infect Dis,St Quentin en Yvelines,France,
1109,PERRONNE C,PERRONNE,CHRISTIAN,Univ Versailles  Raymond Poincare Hosp  AP HP  Dept Infect Dis,St Quentin en Yvelines,France,
1110,PORTAELS F,PORTAELS,FRANCOISE,,,,
1111,PORTAELS F,PORTAELS,FRANCOISE,,,,
1112,PORTAELS F,PORTAELS,FRANCOISE,,,,
1113,PORTAELS F,PORTAELS,FRANCOISE,,,,
1114,PORTAELS F,PORTAELS,FRANCOISE,,,,
1115,PORTAELS F,PORTAELS,FRANCOISE,,,,
1116,PORTAELS F,PORTAELS,FRANCOISE,,,,
1117,PORTAELS F,PORTAELS,FRANCOISE,,,,
1118,PORTAELS F,PORTAELS,FRANCOISE,Inst Trop Med  Dept Microbiol,B-2000 Antwerp,Belgium,
1119,PORTAELS F,PORTAELS,FRANCOISE,Inst Trop Med  Dept Microbiol,B-2000 Antwerp,Belgium,
1120,PORTAELS F,PORTAELS,FRANCOISE,Inst Trop Med  Dept Microbiol,B-2000 Antwerp,Belgium,
1121,PORTAELS F,PORTAELS,FRANCOISE,Inst Trop Med  Dept Microbiol,B-2000 Antwerp,Belgium,
1122,ODHIAMBO J,ODHIAMBO,JOSEPH,,,,
1123,ODHIAMBO J,ODHIAMBO,JOSEPH,,,,
1124,ODHIAMBO J,ODHIAMBO,JOSEPH,,,,
1125,ODHIAMBO J,ODHIAMBO,JOSEPH,,,,
1126,ODHIAMBO J,ODHIAMBO,JOSEPH,,,,
1127,ODHIAMBO J,ODHIAMBO,JOSEPH,,,,
1128,ODHIAMBO J,ODHIAMBO,JOSEPH,,,,
1129,ODHIAMBO J,ODHIAMBO,JOSEPH,,,,
1130,ODHIAMBO J,ODHIAMBO,JOSEPH,,,,
1131,ODHIAMBO J,ODHIAMBO,JOSEPH,Kenya Govt Med Res Ctr,Nairobi,Kenya,
1132,ODHIAMBO J,ODHIAMBO,JOSEPH,Kenya Govt Med Res Ctr,Nairobi,Kenya,
1133,ODHIAMBO J,ODHIAMBO,JOSEPH,Kenya Govt Med Res Ctr,Nairobi,Kenya,
1134,OLLIARO P,OLLIARO,PIERO,,,,
1135,OLLIARO P,OLLIARO,PIERO,,,,
1136,OLLIARO P,OLLIARO,PIERO,,,,
1137,OLLIARO P,OLLIARO,PIERO,,,,
1138,OLLIARO P,OLLIARO,PIERO,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1139,OLLIARO P,OLLIARO,PIERO,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1140,OLLIARO P,OLLIARO,PIERO,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1141,OLLIARO P,OLLIARO,PIERO,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1142,OLLIARO P,OLLIARO,PIERO,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1143,OLLIARO P,OLLIARO,PIERO,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1144,OLLIARO P,OLLIARO,PIERO,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1145,OLLIARO P,OLLIARO,PIERO,WHO  TDR,CH-1211 Geneva 27,Switzerland,
1146,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1147,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1148,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1149,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1150,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1151,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1152,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1153,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1154,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1155,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1156,RUSTOMJEE R,RUSTOMJEE,ROXANA,MRC  Unit Clin & Biomed TB Res,ZA-4067 Overport,South Africa,
1157,RUSTOMJEE R,RUSTOMJEE,ROXANA,MRC  Unit Clin & Biomed TB Res,ZA-4067 Overport,South Africa,
1158,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1159,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1160,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1161,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1162,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1163,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1164,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1165,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1166,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1167,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1168,LIENHARDT C,LIENHARDT,CHRISTIAN,,,,
1169,LIENHARDT C,LIENHARDT,CHRISTIAN,WHO Stop TB Partnership 213,Geneva,Switzerland,
1170,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1171,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1172,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1173,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1174,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1175,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1176,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1177,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1178,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1179,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1180,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1181,FIELDING K,FIELDING,KATHERINE,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1182,GNINAFON M,GNINAFON,M,,,,
1183,GNINAFON M,GNINAFON,M,Programme Natl Lutte TB,Cotonou,Benin,
1184,GNINAFON M,GNINAFON,M,Programme Natl Lutte TB,Cotonou,Benin,
1185,TREBUCQ A,TREBUCQ,A,Int Union TB & Lung Dis  Dept TB Control & Prevent,F-75006 Paris,France,
1186,TREBUCQ A,TREBUCQ,A,Int Union TB & Lung Dis  Dept TB Control & Prevent,F-75006 Paris,France,
1187,TREBUCQ A,TREBUCQ,A,Int Union TB & Lung Dis  Dept TB Control & Prevent,F-75006 Paris,France,
1188,RIEDER H L,RIEDER,H L,Int Union TB & Lung Dis  Dept TB Control & Prevent,F-75006 Paris,France,
1189,RIEDER H L,RIEDER,H L,Int Union TB & Lung Dis  Dept TB Control & Prevent,F-75006 Paris,France,
1190,RIEDER H L,RIEDER,H L,Univ Zurich  Inst Social & Prevent Med,CH-8006 Zurich,Switzerland,
1191,AFFOLABI D,AFFOLABI,D,,,,
1192,AFFOLABI D,AFFOLABI,D,Programme Natl TB,Cotonou,Benin,
1193,AKPONA R,AKPONA,R,,,,
1194,AKPONA R,AKPONA,R,Programme Natl TB,Cotonou,Benin,
1195,ODOUN M,ODOUN,M,,,,
1196,ODOUN M,ODOUN,M,Programme Natl TB,Cotonou,Benin,
1197,ALIDJINOU K,ALIDJINOU,K,,,,
1198,ALIDJINOU K,ALIDJINOU,K,Programme Natl TB,Cotonou,Benin,
1199,WACHINOU P,WACHINOU,P,,,,
1200,WACHINOU P,WACHINOU,P,Programme Natl TB,Cotonou,Benin,
1201,ANAGONOU S,ANAGONOU,S,,,,
1202,ANAGONOU S,ANAGONOU,S,Programme Natl TB,Cotonou,Benin,
1203,GNINAFON M,GNINAFON,M,,,,
1204,GNINAFON M,GNINAFON,M,Programme Natl TB,Cotonou,Benin,
1205,TREBUCQ A,TREBUCQ,A,Int Union TB & Lung Dis,F-75006 Paris,France,
1206,TREBUCQ A,TREBUCQ,A,Int Union TB & Lung Dis,F-75006 Paris,France,
1207,GNINAFON M,GNINAFON,M,,,,
1208,GNINAFON M,GNINAFON,M,,,,
1209,GNINAFON M,GNINAFON,M,,,,
1210,GNINAFON M,GNINAFON,M,,,,
1211,TAWO L,TAWO,L,,,,
1212,TAWO L,TAWO,L,,,,
1213,TAWO L,TAWO,L,,,,
1214,TAWO L,TAWO,L,,,,
1215,KASSA F,KASSA,F,,,,
1216,KASSA F,KASSA,F,,,,
1217,KASSA F,KASSA,F,,,,
1218,KASSA F,KASSA,F,,,,
1219,MONTEIRO G R,MONTEIRO,GR,,,,
1220,MONTEIRO G R,MONTEIRO,GR,,,,
1221,MONTEIRO G R,MONTEIRO,GR,,,,
1222,MONTEIRO G R,MONTEIRO,GR,,,,
1223,ZELLWEGER J R,ZELLWEGER,JR,,,,
1224,ZELLWEGER J R,ZELLWEGER,JR,,,,
1225,ZELLWEGER J R,ZELLWEGER,JR,,,,
1226,ZELLWEGER J R,ZELLWEGER,JR,,,,
1227,SHANG H,SHANG,H,,,,
1228,SHANG H,SHANG,H,,,,
1229,SHANG H,SHANG,H,,,,
1230,SHANG H,SHANG,H,,,,
1231,LAMBREGTS K,LAMBREGTS,K,,,,
1232,LAMBREGTS K,LAMBREGTS,K,,,,
1233,LAMBREGTS K,LAMBREGTS,K,,,,
1234,LAMBREGTS K,LAMBREGTS,K,,,,
1235,TREBUCQ A,TREBUCQ,A,,,,
1236,TREBUCQ A,TREBUCQ,A,,,,
1237,TREBUCQ A,TREBUCQ,A,,,,
1238,TREBUCQ A,TREBUCQ,A,,,,
1239,TREBUCQ A,TREBUCQ,A,Int Union TB & Lung Dis,F-75006 Paris,France,
1240,TREBUCQ A,TREBUCQ,A,Int Union TB & Lung Dis,F-75006 Paris,France,
1241,TREBUCQ A,TREBUCQ,A,Int Union TB & Lung Dis,F-75006 Paris,France,
1242,TREBUCQ A,TREBUCQ,A,Int Union TB & Lung Dis,F-75006 Paris,France,
1243,ZELLWEGER J P,ZELLWEGER,J P,,,,
1244,ZELLWEGER J P,ZELLWEGER,J P,Ligue Pulm Suisse,Bern,Switzerland,
1245,ZELLWEGER J P,ZELLWEGER,J P,Ligue Pulm Suisse,Bern,Switzerland,
1246,ZELLWEGER J P,ZELLWEGER,J P,Ligue Pulm Suisse,Bern,Switzerland,
1247,KASSA F,KASSA,F,,,,
1248,KASSA F,KASSA,F,,,,
1249,KASSA F,KASSA,F,Natl TB Programme,Cotonou,Benin,
1250,KASSA F,KASSA,F,Natl TB Programme,Cotonou,Benin,
1251,LAMBREGTS K,LAMBREGTS,K,,,,
1252,LAMBREGTS K,LAMBREGTS,K,,,,
1253,LAMBREGTS K,LAMBREGTS,K,,,,
1254,LAMBREGTS K,LAMBREGTS,K,Royal Netherlands TB Assoc KNCV,The Hague,Netherlands,
1255,GNINAFON M,GNINAFON,M,,,,
1256,GNINAFON M,GNINAFON,M,,,,
1257,GNINAFON M,GNINAFON,M,Natl TB Programme,Cotonou,Benin,
1258,GNINAFON M,GNINAFON,M,Natl TB Programme,Cotonou,Benin,
1259,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1260,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1261,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1262,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1263,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1264,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1265,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1266,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1267,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1268,SMYTHE W,SMYTHE,WYNAND,Univ Cape Town  Dept Med  Div Clin Pharmacol,ZA-7925 Cape Town,South Africa,
1269,KHANDELWAL A,KHANDELWAL,AKASH,,,,
1270,KHANDELWAL A,KHANDELWAL,AKASH,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1271,KHANDELWAL A,KHANDELWAL,AKASH,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1272,KHANDELWAL A,KHANDELWAL,AKASH,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1273,KHANDELWAL A,KHANDELWAL,AKASH,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1274,KHANDELWAL A,KHANDELWAL,AKASH,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1275,KHANDELWAL A,KHANDELWAL,AKASH,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1276,KHANDELWAL A,KHANDELWAL,AKASH,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1277,KHANDELWAL A,KHANDELWAL,AKASH,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1278,KHANDELWAL A,KHANDELWAL,AKASH,Uppsala Univ  Dept Pharmaceut Biosci,Uppsala,Sweden,
1279,MERLE C,MERLE,CORINNE,,,,
1280,MERLE C,MERLE,CORINNE,,,,
1281,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med  Dept Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1,England,
1282,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med  Dept Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1,England,
1283,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med  Dept Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1,England,
1284,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med  Dept Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1,England,
1285,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med  Dept Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1,England,
1286,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med  Dept Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1,England,
1287,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med  Dept Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1,England,
1288,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med  Dept Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1,England,
1289,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1290,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1291,RUSTOMJEE R,RUSTOMJEE,ROXANA,,,,
1292,RUSTOMJEE R,RUSTOMJEE,ROXANA,MRC  Unit Clin & Biomed TB Res,Durban,South Africa,
1293,RUSTOMJEE R,RUSTOMJEE,ROXANA,MRC  Unit Clin & Biomed TB Res,Durban,South Africa,
1294,RUSTOMJEE R,RUSTOMJEE,ROXANA,MRC  Unit Clin & Biomed TB Res,Durban,South Africa,
1295,RUSTOMJEE R,RUSTOMJEE,ROXANA,MRC  Unit Clin & Biomed TB Res,Durban,South Africa,
1296,RUSTOMJEE R,RUSTOMJEE,ROXANA,MRC  Unit Clin & Biomed TB Res,Durban,South Africa,
1297,RUSTOMJEE R,RUSTOMJEE,ROXANA,MRC  Unit Clin & Biomed TB Res,Durban,South Africa,
1298,RUSTOMJEE R,RUSTOMJEE,ROXANA,MRC  Unit Clin & Biomed TB Res,Durban,South Africa,
1299,GNINAFON M,GNINAFON,MARTIN,,,,
1300,GNINAFON M,GNINAFON,MARTIN,,,,
1301,GNINAFON M,GNINAFON,MARTIN,,,,
1302,GNINAFON M,GNINAFON,MARTIN,,,,
1303,GNINAFON M,GNINAFON,MARTIN,Programme Natl Lutte TB,Cotonou,Benin,
1304,GNINAFON M,GNINAFON,MARTIN,Programme Natl Lutte TB,Cotonou,Benin,
1305,GNINAFON M,GNINAFON,MARTIN,Programme Natl Lutte TB,Cotonou,Benin,
