True Id,init_name,last_name,first_name,full_name,norm_name,place,affiliation,country
617,ABIOU G,ABIOU,G,ABIOU G,ABIOU GRACE,COTONOU,FAC HLTH SCI DEPT PARASITOL,BENIN
619,OUENDO E,OUENDO,EDGARD,OUENDO EDGARD,OUENDO EDGARD,OUIDAH,IRSP,BENIN
619,OUENDO E,OUENDO,E,OUENDO E,OUENDO EDGARD,OUIDAH,IRSP,BENIN
620,KPOVIESSI S,KPOVIESSI,SALOME,KPOVIESSI SALOME,KPOVIESSI SALOME,COTONOU,UAC FAC HLTH SCI FSS FAC SCI & TECH FAST LAB PHARMACOGNOSY & ESSENTIAL OILS LAPHE,BENIN
621,AGBANI P,AGBANI,PIERRE,AGBANI PIERRE,AGBANI PIERRE,COTONOU,UAC FAC AGRON SCI FSA LAB APPL ECOL LEA,BENIN
642,HOUNGBEGNON P,HOUNGBEGNON,PARFAIT,HOUNGBEGNON PARFAIT,HOUNGBEGNON PARFAIT,COTONOU,UNIV ABOMEY CALAVI FAC SCI ST CERPAGE,BENIN
643,AMOUSSOU J,AMOUSSOU,J,AMOUSSOU J,AMOUSSOU ANNICK,COTONOU,HOP ZONE SURU LERE SERV PEDIAT,BENIN
645,ALAO M J,ALAO,MAROUFOU J,ALAO MAROUFOU J,ALAO MAROUFOU J,COTONOU,HOP MERE ENFANT LAGUNE DEPT PEDIAT,BENIN
651,ONZO A,ONZO,ALEXIS,ONZO ALEXIS,ONZO ALEXIS,COTONOU,INT INST TROP AGR,BENIN
652,HOUEDOKOHO A F,HOUEDOKOHO,ARNAUD F,HOUEDOKOHO ARNAUD F,HOUEDOKOHO ARNAUD F,PARAKOU,UNIV PARAKOU FAC AGRON,BENIN
653,HANNA R,HANNA,RACHID,HANNA RACHID,HANNA RACHID,COTONOU,INT INST TROP AGR,BENIN
655,MEVO B G,MEVO,BLAISE GUEZO,MEVO BLAISE GUEZO,MEVO BLAISE GUEZO,COME,HOP COME,BENIN
656,AMOUSSA R,AMOUSSA,ROUKIYATH,AMOUSSA ROUKIYATH,AMOUSSA ROUKIYATH,COTONOU,FAC SCI SANTE CERPAGE,BENIN
661,AZEHOUN J P,AZEHOUN,JUDICAEL P,AZEHOUN JUDICAEL P,AZEHOUN JUDICAEL P,COTONOU,INST NATL RECH AGR BENIN,BENIN
668,AMEDOME H,AMEDOME,HYACINTHE,AMEDOME HYACINTHE,AMEDOME HYACINTHE,COTONOU,MINIST PUBL HLTH,BENIN
669,TOKPONNON F,TOKPONNON,FILEMON,TOKPONNON FILEMON,TOKPONNON FILEMON T,COTONOU,CREC,BENIN
669,TOKPONON F,TOKPONON,FILEMON,TOKPONON FILEMON,TOKPONNON FILEMON T,COTONOU,CREC,BENIN
669,TOKPONNON F T,TOKPONNON,FILEMON T,TOKPONNON FILEMON T,TOKPONNON FILEMON T,COTONOU,CREC,BENIN
670,OKE M,OKE,MARIAM,OKE MARIAM,OKE MARIAM,COTONOU,MINIST HLTH NATL MALARIA CONTROL PROGRAMM NMCP,BENIN
671,ADECHOUBOU A,ADECHOUBOU,ALIOUN,ADECHOUBOU ALIOUN,ADECHOUBOU ALIOUN,COTONOU,PROGRAMME NATL LUTTE PALUDISME,BENIN
682,LALYA H F,LALYA,HONORAT FRANCIS,LALYA HONORAT FRANCIS,LALYA HONORAT FRANCIS,COTONOU,CTR NATL HOSP UNIV HUBERT K MAGA,BENIN
688,KOMONGUI D G,KOMONGUI,DIDIER G,KOMONGUI DIDIER G,KOMONGUI DIDIER G,COTONOU,HOP MERE & ENFANT LAGUNE GYNECOL SERV,BENIN
691,AIZOUN N,AIZOUN,NAZAIRE,AIZOUN NAZAIRE,AIZOUN NAZAIRE,COTONOU,CREC,BENIN
700,SEZONLIN M,SEZONLIN,MICHEL,SEZONLIN MICHEL,SEZONLIN MICHEL,COTONOU,UNIV ABOMEY CALAVI FAST LAB EVOLUT BIODIVERSITE ARTHROPODES & ASSAINISSEM,BENIN
708,AGOSSOU K V,AGOSSOU,KOMLAN V,AGOSSOU KOMLAN V,AGOSSOU KOMLAN V,COTONOU,CTR NATL HOSP UNIV HUBERT KOUTOUKOU MAGA CLIN UNIV GYNECOL & OBSTET,BENIN
712,NOUKPO H,NOUKPO,HERBERT,NOUKPO HERBERT,NOUKPO HERBERT,COTONOU,CREC COTONOU,BENIN
718,ZOUMENOU R,ZOUMENOU,ROMEO,ZOUMENOU ROMEO,ZOUMENOU ROMEO,COTONOU,UNIV ABOMEY CALAVI FAC SCI SANTE,BENIN
752,ATTOLOU R,ATTOLOU,ROSELINE,ATTOLOU ROSELINE,ATTOLOU ROSELINE,COTONOU,CREC,BENIN
753,BADIROU K,BADIROU,KEFILATH,BADIROU KEFILATH,BADIROU KEFILATH,COTONOU,CREC,BENIN
754,ANAGONOU R,ANAGONOU,RODRIGUE,ANAGONOU RODRIGUE,ANAGONOU RODRIGUE,COTONOU,CREC,BENIN
755,AGBANRINYOUSSOUF R,AGBANRINYOUSSOUF,RAMZIATH,AGBANRINYOUSSOUF RAMZIATH,AGBANRINYOUSSOUF RAMZIATH,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
755,YOUSSOUF R A,YOUSSOUF,RAMZIYATH AGBANRIN,YOUSSOUF RAMZIYATH AGBANRIN,AGBANRINYOUSSOUF RAMZIATH,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
755,AGBANRIN R,AGBANRIN,RAMZIATH,AGBANRIN RAMZIATH,AGBANRINYOUSSOUF RAMZIATH,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
767,KEDOTE M,KEDOTE,MARIUS,KEDOTE MARIUS,KEDOTE MARIUS,COTONOU,ISBA,BENIN
773,FONGNIKIN A,FONGNIKIN,AUGUSTIN,FONGNIKIN AUGUSTIN,FONGNIKIN AUGUSTIN,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
775,JOSEPH C,JOSEPH,CHABI,JOSEPH CHABI,JOSEPH CHABI,COTONOU,INST RECH DEV,BENIN
781,HOUNKONNOU M N,HOUNKONNOU,MN,HOUNKONNOU MN,HOUNKONNOU MAHOUTON NORBERT,COTONOU,UNIV ABOMEY CALAVI INT CHAIR MATH PHYS & APPLICAT ICMPA UNESCO CHAIR,BENIN
781,HOUNKONNOU M N,HOUNKONNOU,MAHOUTON NORBERT,HOUNKONNOU MAHOUTON NORBERT,HOUNKONNOU MAHOUTON NORBERT,COTONOU,UNIV ABOMEY CALAVI INT CHAIR MATH PHYS & APPLICAT ICMPA UNESCO CHAIR,BENIN
781,HOUNKONNOU N,HOUNKONNOU,N,HOUNKONNOU N,HOUNKONNOU N,COTONOU,CHAIRE INT PHYS MATH & APPLICAT,BENIN
782,HOUNKONNOU H,HOUNKONNOU,HERMINE,HOUNKONNOU HERMINE,HOUNKONNOU N,COTONOU,CHAIRE INT PHYS MATH & APPLICAT,BENIN
783,SALAKO A S,SALAKO,ALBERT S,SALAKO ALBERT S,SALAKO ALBERT,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
783,SALAKO A,SALAKO,ALBERT,SALAKO ALBERT,SALAKO ALBERT,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
787,CHAFFA E,CHAFFA,EVELYNE,CHAFFA EVELYNE,CHAFFA EVELYNE,COTONOU,MINIST SANTE DIRECT NATL SANTE PUBL PNLP,BENIN
788,YAMADJAKO S,YAMADJAKO,SANDRA,YAMADJAKO SANDRA,YAMADJAKO SANDRA,COTONOU,UNIV MONTPELLIER 2,BENIN
789,NDILLE E E,NDILLE,EMMANUEL ELANGA,NDILLE EMMANUEL ELANGA,NDILLE EMMANUEL ELANGA,COTONOU,UNIV MONTPELLIER 2,BENIN
791,AHOLOUKPE B,AHOLOUKPE,BRUNO,AHOLOUKPE BRUNO,AHOLOUKPE BRUNO,COTONOU,MINIST HLTH,BENIN
796,SOGLOHOUN C T,SOGLOHOUN,CRESPIN THEODORE,SOGLOHOUN CRESPIN THEODORE,SOGLOHOUN CRESPIN THEODORE,POBE,ZONE SANIT POBE ADJA OUERE KETOU,BENIN
797,PARAISO N M,PARAISO,NOEL MOUSSILIOU,PARAISO NOEL MOUSSILIOU,PARAISO NOEL MOUSSILIOU,OUIDHA,INST REG SANTE PUBL OUIDAH,BENIN
802,SIDICK I,SIDICK,IBRAHIM,SIDICK IBRAHIM,SIDICK IBRAHIM,COTONOU,UM1 UM2 CNRS 5290 IRD 224 IRD,BENIN
805,AZAGNANDJI C,AZAGNANDJI,CARMINE,AZAGNANDJI CARMINE,AZAGNANDJI CARMINE,COTONOU,FAC SCI SANTE LAB CTR LUTTE INTEGREE PALUDISME,BENIN
806,BELLO M,BELLO,MOURCHIDATH,BELLO MOURCHIDATH,BELLO MOURCHIDATH,COTONOU,FAC SCI SANTE LAB CTR LUTTE INTEGREE PALUDISME,BENIN
807,MAYE A,MAYE,A,MAYE A,MAYE AMBROISINE,ABOMEY CALAVI,HOP ZONE,BENIN
807,MAYE A,MAYE,AMBROISINE,MAYE AMBROISINE,MAYE AMBROISINE,ABOMEY CALAVI,HOP ZONE,BENIN
811,HASSAN J,HASSAN,JACQUES,HASSAN JACQUES,HASSAN JACQUES,COTONOU,UNICEF BENIN,BENIN
813,ADOVOHEKPE P,ADOVOHEKPE,PAUL,ADOVOHEKPE PAUL,ADOVOHEKPE PAUL,COTONOU,UNICEF BENIN,BENIN
827,DE SOUZA J,DE SOUZA,J,DE SOUZA J,DE SOUZA J,COTONOU,UFR GYNECOL OBSTETR,BENIN
828,AKPLOGAN S,AKPLOGAN,S,AKPLOGAN S,AKPLOGAN S,COTONOU,CNHU HKM HEMATOL LAB,BENIN
829,LAWSON J,LAWSON,J,LAWSON J,LAWSON J,COTONOU,CNHU HKM BANQUE SANG,BENIN
838,NOUKPO J,NOUKPO,JULIEN,NOUKPO JULIEN,NOUKPO JULIEN M,COTONOU,INST RECH DEV UMR MERE & ENFANT FACE INFECT TROP 216,BENIN
838,NOUKPO J M,NOUKPO,JULIEN M,NOUKPO JULIEN M,NOUKPO JULIEN M,COTONOU,INST RECH DEV UMR MERE & ENFANT FACE INFECT TROP 216,BENIN
839,LOUMEDJINON F,LOUMEDJINON,FRANCK,LOUMEDJINON FRANCK,LOUMEDJINON FRANCK,COTONOU,INST DEV RES,BENIN
840,DAOUDOU M,DAOUDOU,MESSANH,DAOUDOU MESSANH,DAOUDOU MESSANH,COTONOU,INST DEV RES,BENIN
841,KOUWAYE B,KOUWAYE,B,KOUWAYE B,KOUWAYE BIENVENUE,COTONOU,UNIV ABOMEY CALAVI INT CHAIR MATH PHYS & APPLICAT ICMPA UNESCO CHAIR,BENIN
841,KOUWAYE B,KOUWAYE,BIENVENUE,KOUWAYE BIENVENUE,KOUWAYE BIENVENUE,COTONOU,UNIV ABOMEY CALAVI INT CHAIR MATH PHYS & APPLICAT ICMPA UNESCO CHAIR,BENIN
848,BOHISSOU F,BOHISSOU,FRANCIS,BOHISSOU FRANCIS,BOHISSOU FRANCIS,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
852,WAKPO A,WAKPO,ABEL,WAKPO ABEL,WAKPO ABEL,COTONOU,CERPAGE LAB,BENIN
854,AZANDOSSESSI C,AZANDOSSESSI,CHRISTIAN,AZANDOSSESSI CHRISTIAN,AZANDOSSESSI CHRISTIAN,COTONOU,LAB CTR LUTTE INTEGREE PALUDISME 01 BP188,BENIN
855,LAWANI S,LAWANI,SOULIATOU,LAWANI SOULIATOU,LAWANI SOULIATOU,COTONOU,LAB CTR LUTTE INTEGREE PALUDISME 01 BP188,BENIN
856,SOUKOU K B,SOUKOU,KOFFI BHONNA,SOUKOU KOFFI BHONNA,SOUKOU KOFFI BHONNA,COTONOU,CTR RECH ENTOMOL COTONOU MIVEGEC IRD CNRS UM1 UM2 224 5290,BENIN
862,OGOUWALE E,OGOUWALE,EULOGE,OGOUWALE EULOGE,OGOUWALE EULOGE,ABOMEY CALAVI,UNIV ABOMEY CALAVI DEPT GEOG,BENIN
949,GANKPE F G,GANKPE,FORTUNE GBETOHO,GANKPE FORTUNE GBETOHO,GANKPE FORTUNE GBETOHO,BORGOU,CLIN COOPERAT PARAKOU PARAKOU,BENIN
1178,AHOUANDJINOU E,AHOUANDJINOU,ELLA,AHOUANDJINOU ELLA,AHOUANDJINOU ELLA,COTONOU,UNIV ABOMEY CALAVI LAB PHYSIOL NUTR,BENIN
1179,DOSSA R,DOSSA,ROMAIN,DOSSA ROMAIN,DOSSA ROMAIN,COTONOU,UNIV ABOMEY CALAVI LAB PHYSIOL NUTR,BENIN
1180,SALAMI L,SALAMI,LAMIDHI,SALAMI LAMIDHI,SALAMI LAMIDHI,NATITINGOU,ZONE SANIT ATACORA DONGA,BENIN
1185,HOUNHOUTGAN J,HOUNHOUTGAN,JOSEPH,HOUNHOUTGAN JOSEPH,HOUNHOUTGAN JOSEPH,COTONOU,UNIV ABOMEY CALAVI LAB PHYSIOL NUTR,BENIN
1187,DEGNONVI H,DEGNONVI,HORACE,DEGNONVI HORACE,DEGNONVI HORACE,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
1197,AYEMONNA P,AYEMONNA,PAUL,AYEMONNA PAUL,AYEMONNA PAUL,OUIDAH,HOP ZONE,BENIN
1199,ASSOHOU C,ASSOHOU,CONSTANCE,ASSOHOU CONSTANCE,ASSOHOU CONSTANCE,COTONOU,INST RECH DEV UMR MIVEGEC 224 08 BP 841,BENIN
1200,TCHONLIN D,TCHONLIN,DIDIER,TCHONLIN DIDIER,TCHONLIN DIDIER,COTONOU,LAB CTR LUTTE INTEGREE PALUDISME 01 BP 188,BENIN
1201,MAMA A,MAMA,ATIKA,MAMA ATIKA,MAMA ATIKA,COTONOU,LAB CTR LUTTE INTEGREE PALUDISME 01 BP 188,BENIN
1202,HOUNKPE V O,HOUNKPE,VIRGILE OLIVIER,HOUNKPE VIRGILE OLIVIER,HOUNKPE VIRGILE OLIVIER,PORTO NOVO,CTR SANTE COMMUNE DJOUGOU 02 BP 681,BENIN
1203,MOUTOUAMA J D,MOUTOUAMA,JULES DOUMITOU,MOUTOUAMA JULES DOUMITOU,MOUTOUAMA JULES DOUMITOU,TANGUIETA,CTR SANTE COMMUNE COBLY BP 40,BENIN
1217,LAFIA K B,LAFIA,K B,LAFIA K B,LAFIA K B,COTONOU,UNIV ABOMEY CALAVI FAC AGR SCI,BENIN
1232,COULIBALY O N,COULIBALY,OUSMANE N,COULIBALY OUSMANE N,COULIBALY OUSMANE N,COTONOU,INT INST TROP AGR,BENIN
1241,AKADIRI G,AKADIRI,GUINOUSSA,AKADIRI GUINOUSSA,AKADIRI GUINOUSSA,COTONOU,UNICEF BENIN,BENIN
1249,SONON P,SONON,PAULIN,SONON PAULIN,SONON PAULIN,COTONOU,CERPAGE,BENIN
1250,GOMEZ M B,GOMEZ,MARINELY B,GOMEZ MARINELY B,GOMEZ MARINELY B,COTONOU,INST RECH DEV MIVEGEC IRD 224 CNRS 5290 UM1 UM2,BENIN
1251,ELANGA E,ELANGA,EMMANUEL,ELANGA EMMANUEL,ELANGA EMMANUEL,COTONOU,INST RECH DEV MIVEGEC IRD 224 CNRS 5290 UM1 UM2,BENIN
1252,ALLAGBE H,ALLAGBE,HYACINTHE,ALLAGBE HYACINTHE,ALLAGBE HYACINTHE,COTONOU,UNIV ABOMEY CALAVI DEPT GEOG,BENIN
1254,SELIOR S,SELIOR,SERGE,SELIOR SERGE,SELIOR SERGE,COTONOU,IRD CREC,BENIN
1260,AHOUANSOU C,AHOUANSOU,CHARLES,AHOUANSOU CHARLES,AHOUANSOU CHARLES,COTONOU,CERPAGE,BENIN
1261,DENON E Y,DENON,ERIC Y,DENON ERIC Y,DENON ERIC Y,COTONOU,NATL MALARIA CONTROL PROGRAM,BENIN
1262,BOKOSSA A,BOKOSSA,ALEXIS,BOKOSSA ALEXIS,BOKOSSA ALEXIS,COTONOU,MINIST HLTH,BENIN
1264,ALLABI A C,ALLABI,AUREL CONSTANT,ALLABI AUREL CONSTANT,ALLABI AUREL,COTONOU,FSS & AC2N CONSULTING GRP COTONOU UNITE PHARMACOL CLIN,BENIN
1264,ALLABI A,ALLABI,AUREL,ALLABI AUREL,ALLABI AUREL,COTONOU,FSS & AC2N CONSULTING GRP COTONOU UNITE PHARMACOL CLIN,BENIN
1290,HOUNKPATIN B,HOUNKPATIN,BENJAMIN,HOUNKPATIN BENJAMIN,HOUNKPATIN BENJAMIN,COTONOU,MOTHER & CHILD HOSP,BENIN
1295,GBENOU J,GBENOU,JOACHIM,GBENOU JOACHIM,GBENOU JOACHIM,COTONOU,UNIV ABOMEY CALAVI LAB PHARMACOGNOSIE & HUILES ESSENTIELLES UFR PHAR FAC SCI SANTE,BENIN
1295,GBENOU J,GBENOU,J,GBENOU J,GBENOU JOACHIM,COTONOU,UNIV ABOMEY CALAVI LAB PHARMACOGNOSIE & HUILES ESSENTIELLES UFR PHAR FAC SCI SANTE,BENIN
1298,YESSOUFOU A,YESSOUFOU,AKADIRI,YESSOUFOU AKADIRI,YESSOUFOU AKADIRI,COTONOU,UNIV ABOMEY CALAVI BP 526,BENIN
1299,TCHIGOSSOU G,TCHIGOSSOU,GENEVIEVE,TCHIGOSSOU GENEVIEVE,TCHIGOSSOU GENEVIEVE,COTONOU,INT INST TROP AGR 08 BP 0932,BENIN
1299,TCHIGOSSOU G M,TCHIGOSSOU,GENEVIEVE M,TCHIGOSSOU GENEVIEVE M,TCHIGOSSOU GENEVIEVE,COTONOU,INT INST TROP AGR 08 BP 0932,BENIN
1300,AKOTON R,AKOTON,ROMARIC,AKOTON ROMARIC,AKOTON ROMARIC,COTONOU,UNIV ABOMEY CALAVI BP 526,BENIN
1301,TAMO M,TAMO,MANUELE,TAMO MANUELE,TAMO MANUELE,COTONOU,INT INST TROP AGR 08 BP 0932,BENIN
1303,IMOROU Y,IMOROU,YACOUBOU,IMOROU YACOUBOU,IMOROU YACOUBOU,COTONOU,MINIST SANTE PROGRAMME NATL LUTE PALUDISME,BENIN
1317,OUMBOUKE W A,OUMBOUKE,WELBECK A,OUMBOUKE WELBECK A,OUMBOUKE WELBECK A,COTONOU,CTR RECH ENTOMOL COTONOU MINIST HLTH,BENIN
1318,AGOSSOU V K,AGOSSOU,VIDEHOUENOU K,AGOSSOU VIDEHOUENOU K,AGOSSOU VIDEHOUENOU K,COTONOU,CTR NATL HOSP UNIV HUBERT KOUTOUKOU MAGA CLIN UNIV GYNECOL OBSTET,BENIN
1323,AGUEMON A,AGUEMON,A,AGUEMON A,AGUEMON A,COTONOU,CTR NATL HOSP UNIV HUBERT K MAGA SERV REANIMAT,BENIN
1335,LICCIARDI S,LICCIARDI,SEVERINE,LICCIARDI SEVERINE,LICCIARDI SEVERINE,COTONOU,INST RECH DEV,BENIN
1343,OGOUYEMI A H,OGOUYEMI,AURORE HOUNTO,OGOUYEMI AURORE HOUNTO,OGOUYEMI AURORE HOUNTO,ABOMEY CALAVI,UNIV ABOMEY CALAVI FAC SCI SANTE,BENIN
1344,SISSINTO Y,SISSINTO,YOLANDE,SISSINTO YOLANDE,SISSINTO YOLANDE,ABOMEY CALAVI,UNIV ABOMEY CALAVI FAC SCI SANTE,BENIN
1346,HOUNGBEME C H,HOUNGBEME,CHRISTOPHE HOUNTON,HOUNGBEME CHRISTOPHE HOUNTON,HOUNGBEME CHRISTOPHE HOUNTON,COTONOU,HOP ZONE SURU LERE,BENIN
1348,ZINSOU C,ZINSOU,CYPRIEN,ZINSOU CYPRIEN,ZINSOU CYPRIEN,COTONOU,ASSOC BENINOISE MKT SOCIAL PSI,BENIN
1354,ADJIBABI C B,ADJIBABI,CHERIFATOU BELLO,ADJIBABI CHERIFATOU BELLO,ADJIBABI CHERIFATOU BELLO,COTONOU,MINIST SANTE PNLP,BENIN
1364,LADIPO Y,LADIPO,YELE,LADIPO YELE,LADIPO YELE,COTONOU,MOTHER & CHILD HOSP HOMEL DEPT PAEDIAT,BENIN
1365,ALAO J M,ALAO,JULES M,ALAO JULES M,ALAO JULES M,COTONOU,MOTHER & CHILD HOSP HOMEL DEPT PAEDIAT,BENIN
1366,HOUESSOU L G,HOUESSOU,LAURENT G,HOUESSOU LAURENT G,HOUESSOU LAURENT G,COTONOU,UNIV ABOMEY CALAVI FAC AGRON SCI LAB APPL ECOL,BENIN
1367,LOUGBEGNON T O,LOUGBEGNON,TOUSSAINT O,LOUGBEGNON TOUSSAINT O,LOUGBEGNON TOUSSAINT O,COTONOU,UNIV ABOMEY CALAVI FAC LETTER ARTS & HUMAN SCI DEPT GEOG,BENIN
1368,TEKA O,TEKA,OSCAR,TEKA OSCAR,TEKA OSCAR,COTONOU,UNIV ABOMEY CALAVI FAC AGRON SCI LAB APPL ECOL,BENIN
1380,HOUHOUIGAN J,HOUHOUIGAN,J,HOUHOUIGAN J,HOUHOUIGAN J,COTONOU,UNIV ABOMEY CALAVI DEPT NUTR & FOOD SCI,BENIN
1384,ATOYEBI S M,ATOYEBI,SEUN M,ATOYEBI SEUN M,ATOYEBI SEUN M,COTONOU,INT INST TROP AGR 08 BP 0932,BENIN
1391,TASSIBA E M,TASSIBA,ESTHER M,TASSIBA ESTHER M,TASSIBA ESTHER M,COTONOU,POPULAT SERV INT,BENIN
1406,HOUNTO A,HOUNTO,AURORE,HOUNTO AURORE,HOUNTO AURORE,COTONOU,UNIV ABOMEY CALAVI FAC SCI SANTE,BENIN
1411,BEN GELOUN J,BEN GELOUN,JOSEPH,BEN GELOUN JOSEPH,BEN GELOUN JOSEPH,COTONOU,UNESCO CHAIR ICMPA,BENIN
1412,BRAIMA J,BRAIMA,JAMES,BRAIMA JAMES,BRAIMA JAMES,COTONOU,INT INST TROP AGR,BENIN
1413,HOUNGNIHIN R,HOUNGNIHIN,ROCH,HOUNGNIHIN ROCH,HOUNGNIHIN ROCH,ABOMEY CALAVI,UNIV ABOMEY CALAVI DEPT SOCIOL & ANTHROPOL,BENIN
1415,TOPANOU E,TOPANOU,ELSA,TOPANOU ELSA,TOPANOU ELSA,COTONOU,LAB CTR LUTTE INTEGREE PALUDISME,BENIN
1416,GARBA O,GARBA,OLIVIA,GARBA OLIVIA,GARBA OLIVIA,COTONOU,LAB CTR LUTTE INTEGREE PALUDISME,BENIN
1417,ELEGBE P,ELEGBE,PANCRAS,ELEGBE PANCRAS,ELEGBE PANCRAS,COTONOU,LAB CTR LUTTE INTEGREE PALUDISME,BENIN
1418,HOUNTOHOTEGBE T,HOUNTOHOTEGBE,TATIANA,HOUNTOHOTEGBE TATIANA,HOUNTOHOTEGBE TATIANA,COTONOU,LAB CTR LUTTE INTEGREE PALUDISME,BENIN
1419,ADEHAN S,ADEHAN,SAFIOU,ADEHAN SAFIOU,ADEHAN S,COTONOU,ECOLE POLYTECH ABOMEY CALAVI  URBPSA  LAB RECH BIOL APPL  01 BP 2009,BENIN
1421,FAROUGOU S,FAROUGOU,SOUAIBOU,FAROUGOU SOUAIBOU,FAROUGOU S,COTONOU,ECOLE POLYTECH ABOMEY CALAVI  URBPSA  LAB RECH BIOL APPL  01 BP 2009,BENIN
1423,ROMBY A,ROMBY,A,ROMBY A,ROMBY A,COTONOU,INST RECH DEV,BENIN
1436,HOUEVOESSA S,HOUEVOESSA,SPERAUD,HOUEVOESSA SPERAUD,HOUEVOESSA S,COTONOU,CREC,BENIN
1437,SOHOUNHLOUE D C K,SOHOUNHLOUE,DOMINIQUE C K,SOHOUNHLOUE DOMINIQUE C K,SOHOUNHLOUE D C K,COTONOU,UNIV ABOMEY CALAVI  ECOLE POLYTECH ABOMEY CALAVI  LAB ETUDE & RECH CHIM APPL,BENIN
1446,GOUISSI F M,GOUISSI,F MODESTE,GOUISSI F MODESTE,GOUISSI F M,COTONOU,UAC  CIFRED  LAB TOXICOL & ENVIRONM HLTH,BENIN
1447,SEDJAME A R,SEDJAME,A RUFINE,SEDJAME A RUFINE,SEDJAME A R,COTONOU,UAC  CIFRED  LAB TOXICOL & ENVIRONM HLTH,BENIN
1511,ACCROMBESSI G,ACCROMBESSI,GEORGES,ACCROMBESSI GEORGES,ACCROMBESSI G,COTONOU,UAC  FAC SCI & TECH FAST  LAB PHYS & SYNTH ORGAN CHEM LACOPS,BENIN
1515,PAZOU E Y A,PAZOU,ELISABETH YEHOUENOU A,PAZOU ELISABETH YEHOUENOU A,PAZOU E Y A,COTONOU,UNIV ABOMEY CALAVI  ECOLE POLYTECH ABOMEY CALAVI  DEPT GENIE ENVIRONM  LAB RECH BIOL APPL LARBA,BENIN
1518,SOUMANOU L,SOUMANOU,LAWAL,SOUMANOU LAWAL,SOUMANOU L,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
1558,AGBOGAN M,AGBOGAN,MARC,AGBOGAN MARC,AGBOGAN M,COTONOU,CTR RECH ENTOMOL COTONOU,BENIN
1570,MAKOUTODE C P,MAKOUTODE,CHARLES PATRICK,MAKOUTODE CHARLES PATRICK,MAKOUTODE C P,COTONOU,UNIV ABOMEY CALAVI  INTERDISCIPLINARY GRAD SCH SPACE CULTURE & DEV  FAC HUMANITIES ARTS & SOCIAL SCI  01 BP526,BENIN
1579,KOUSSIHOUDE L,KOUSSIHOUDE,LUCETTE,KOUSSIHOUDE LUCETTE,KOUSSIHOUDE L,COTONOU,FAC SCI SANTE  LAB CTR LUTTE INTEGREE PALUDISME,BENIN
1580,OLLO E,OLLO,ELVIRE,OLLO ELVIRE,OLLO E,COTONOU,FAC SCI SANTE  LAB CTR LUTTE INTEGREE PALUDISME,BENIN
1591,LATOUNDJI S,LATOUNDJI,S,LATOUNDJI S,LATOUNDJI S,COTONOU,FSS COTONOU  UFR HEMATOL,BENIN
1607,FADEGNON G,FADEGNON,GILDAS,FADEGNON GILDAS,FADEGNON G,COTONOU,LAB CTR LUTTE INTEGREE PALUDISME,BENIN
1688,CHENOU F,CHENOU,FRANCINE,CHENOU FRANCINE,CHENOU F,COTONOU,CERPAGE,BENIN
1700,FERNANDO A,FERNANDO,AURAX,FERNANDO AURAX,FERNANDO A,COTONOU,UNIV ABOMEY CALAVI  FAC SCI SANTE  CERPAGE,BENIN
1702,BAKIONO F,BAKIONO,FIDELE,BAKIONO FIDELE,BAKIONO F,COTONOU,FSS & AC2N CONSULTING GRP COTONOU  UNITE PHARMACOL CLIN,BENIN
1712,ADEOTI R,ADEOTI,RAZACK,ADEOTI RAZACK,ADEOTI R,COTONOU,INT INST TROP AGR  08 BP 0932,BENIN
1725,DJOSSOU L,DJOSSOU,LAURETTE,DJOSSOU LAURETTE,DJOSSOU L,COTONOU,UNIV ABOMEY CALAVI  INST REG SANTE PUBL,BENIN
1736,GUEVART E,GUEVART,E,GUEVART E,GUEVART E,COTONOU,AMBASSADA FRANCE,BENIN
1739,TOUKOUROU F,TOUKOUROU,FATIOU,TOUKOUROU FATIOU,TOUKOUROU F,COTONOU,UNIV ABOMEY CALAVI  LAMITA,BENIN
1741,KOUDENOUKPO S,KOUDENOUKPO,SEBASTIEN,KOUDENOUKPO SEBASTIEN,KOUDENOUKPO S,COTONOU,CREC,BENIN
1750,YOUM O,YOUM,OUSMANE,YOUM OUSMANE,YOUM O,COTONOU,AFRICA RICE CTR EX WARDA AFRICARICE,BENIN
1752,TOGOLA A,TOGOLA,ABOU,TOGOLA ABOU,TOGOLA A,COTONOU,AFRICA RICE CTR EX WARDA AFRICARICE,BENIN
1769,ABAGLI A Z,ABAGLI,AYABA Z,ABAGLI AYABA Z,ABAGLI A Z,COTONOU,UNIV ABOMEY CALAVI  FAC SCI & TECHNOL  LAB ENTOMOL APPL,BENIN
1770,ALAVO T B C,ALAVO,THIERY B C,ALAVO THIERY B C,ALAVO T B C,COTONOU,UNIV ABOMEY CALAVI  FAC SCI & TECHNOL  LAB ENTOMOL APPL,BENIN
