Cluster ID,confidence_score,Id,init_name,last_name,first_name,affiliation,city,country,canonical_city,canonical_first_name,canonical_last_name,canonical_country,canonical_affiliation,canonical_init_name,canonical_Id 
295,0.99999994039535522,938,BEDARD E,BEDARD,EMMANUELLE,Univ Quebec Rimouski  Dept Sci Infirm  Levis,PQ,Canada,pq,emmanuelle,bedard,canada,univ quebec rimouski dept sci infirmieres levis,bedard e,837
164,1.0,939,BITERA R,BITERA,RAPHAEL,CHU Quebec  URESP  Ctr Rech  Quebec City,PQ G1S 4L8,Canada,pq,r,bitera,canada,univ laval dept med sociale & prevent quebec city,bitera r,939
164,0.99999991059303284,940,BITERA R,BITERA,RAPHAEL,Univ Laval  Dept Med Sociale & Prevent  Quebec City,PQ,Canada,pq,r,bitera,canada,univ laval dept med sociale & prevent quebec city,bitera r,939
43,0.99999999794466743,941,ALARY M,ALARY,MICHEL,CHU Quebec  URESP  Ctr Rech  Quebec City,PQ G1S 4L8,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
235,0.99999997019767761,942,GODIN G,GODIN,GASTON,Univ Laval  Canada Res Chair Behav & Hlth  Quebec City,PQ GIK 7P4,Canada,pq gik 7p4,gaston,godin,canada,univ laval fac sci infirm quebec city,godin g,942
235,0.99999997019767761,943,GODIN G,GODIN,GASTON,Univ Laval  Chaire Rech Canada Comportements & St  Quebec City,PQ GIK 7P4,Canada,pq gik 7p4,gaston,godin,canada,univ laval fac sci infirm quebec city,godin g,942
235,0.99999997019767761,944,GODIN G,GODIN,GASTON,Univ Laval  Fac Sci Infirm  Quebec City,PQ GIK 7P4,Canada,pq gik 7p4,gaston,godin,canada,univ laval fac sci infirm quebec city,godin g,942
235,1.0,945,GODIN G,GODIN,GASTON,Hop St Sacrement CHA  Unite Rech St Populat  Quebec City,PQ,Canada,pq gik 7p4,gaston,godin,canada,univ laval fac sci infirm quebec city,godin g,942
289,1.0,946,BAH A T,BAH,AISSATOU TINKA,,,,bamako,aissatou tinka,bah,mali,cellule sectorielle lutte sida minist st mali,bah a t,946
289,1.0,947,BAH A T,BAH,AISSATOU TINKA,Cellule Sectorielle Lutte Sida Minist St Mali,Bamako,Mali,bamako,aissatou tinka,bah,mali,cellule sectorielle lutte sida minist st mali,bah a t,946
291,1.0,948,SOW A,SOW,AMADOU,,,,thies,amadou,sow,senegal,ctr hosp reg thies dept soins infirm,sow a,948
291,1.0,949,SOW A,SOW,AMADOU,Ctr Hosp Reg Thies  Dept Soins Infirm,Thies,Senegal,thies,amadou,sow,senegal,ctr hosp reg thies dept soins infirm,sow a,948
274,0.99999994039535522,950,MINANI I,MINANI,ISAAC,Ctr St Cotonou 1  Dispensaire & Lab IST,Cotonou,Benin,cotonou,isaac,minani,benin,dispensaire ist,minani i,667
234,0.99999997019767761,951,MORIN D,MORIN,DIANE,,,,pq g1k 7p4,diane,morin,canada,univ laval fac nursing sci quebec city,morin d,951
234,1.0,952,MORIN D,MORIN,DIANE,Univ Laval  Fac Sci Infirm  Quebec City,PQ GIK 7P4,Canada,pq g1k 7p4,diane,morin,canada,univ laval fac nursing sci quebec city,morin d,951
43,0.99999993217402494,953,ALARY M,ALARY,MICHEL,Hop St Sacrement CHA  Unite Rech St Populat  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
294,1.0,954,THIBODEAU V,THIBODEAU,VALERIE,CRCHUM  Immunogenet Lab  Montreal,PQ,Canada,pq,valerie,thibodeau,canada,crchum immunogenet lab montreal,thibodeau v,954
294,1.0,955,THIBODEAU V,THIBODEAU,VALERIE,Univ Montreal  Dept Microbiol & Immunol  Montreal,PQ H3C 3J7,Canada,pq,valerie,thibodeau,canada,crchum immunogenet lab montreal,thibodeau v,954
207,0.99999996026357019,956,LAJOIE J,LAJOIE,JULIE,,,,pq h3c 3j7,j,lajoie,canada,univ montreal dept microbiol & immunol montreal,lajoie j,902
207,1.0,957,LAJOIE J,LAJOIE,JULIE,Univ Manitoba  Dept Med Microbiol  Winnipeg,MB,Canada,pq h3c 3j7,j,lajoie,canada,univ montreal dept microbiol & immunol montreal,lajoie j,902
2,0.82104990540481193,958,ZANNOU M D,ZANNOU,MARCEL D,Univ Abomey Calavi  Natl Ctr  Hosp Univ Hubert K Maga,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
296,1.0,959,FOWKE K R,FOWKE,KEITH R,,,,mb,keith r,fowke,canada,univ manitoba dept med microbiol winnipeg,fowke k r,959
296,1.0,960,FOWKE K R,FOWKE,KEITH R,Univ Manitoba  Dept Med Microbiol  Winnipeg,MB,Canada,mb,keith r,fowke,canada,univ manitoba dept med microbiol winnipeg,fowke k r,959
43,0.99999993217402494,961,ALARY M,ALARY,MICHEL,Affilie Univ Quebec  Unite Rech Sante Populat  Ctr Hosp  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
43,0.99999993217402494,962,ALARY M,ALARY,MICHEL,Univ Laval  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
139,0.99999996026357019,963,POUDRIER J,POUDRIER,JOHANNE,CRCHUM  Immunogenet Lab  Montreal,PQ,Canada,pq,johanne,poudrier,canada,crchum montreal,poudrier j,905
139,0.99999998013178504,964,POUDRIER J,POUDRIER,JOHANNE,Univ Montreal  Dept Microbiol & Immunol  Montreal,PQ H3C 3J7,Canada,pq,johanne,poudrier,canada,crchum montreal,poudrier j,905
258,0.99999996026357019,965,ROGER M,ROGER,MICHEL,CRCHUM  Immunogenet Lab  Montreal,PQ,Canada,pq,michel,roger,canada,crchum montreal,roger m,911
258,0.99999998013178504,966,ROGER M,ROGER,MICHEL,Univ Montreal  Dept Microbiol & Immunol  Montreal,PQ H3C 3J7,Canada,pq,michel,roger,canada,crchum montreal,roger m,911
270,0.99999994784593582,967,BEHANZIN L,BEHANZIN,LUC,URESP  CHU Quebec  Ctr Rech FRQS  Quebec City,PQ,Canada,pq,luc,behanzin,canada,univ laval fac med dept med sociale & prevent ctr hosp univ quebec unite rech sante populat quebec city,behanzin l,707
35,0.99999994784593582,968,DIABATE S,DIABATE,SOULEYMANE,URESP  CHU Quebec  Ctr Rech FRQS  Quebec City,PQ,Canada,pq,souleymane,diabate,canada,cha univ quebec ctr rech frqs cha unite rech sante populat quebec city,diabate s,90
274,0.99999994039535522,969,MINANI I,MINANI,ISAAC,Ctr Sante Communal Cotonou 1  Dispensaire IST,Cotonou,Benin,cotonou,isaac,minani,benin,dispensaire ist,minani i,667
268,0.99307461380958562,970,LOWNDES C M,LOWNDES,CATHERINE M,URESP  CHU Quebec  Ctr Rech FRQS  Quebec City,PQ,Canada,london wc1,catherine m,lowndes,england,hlth protect agcy,lowndes c m,781
268,0.99961815476417537,971,LOWNDES C M,LOWNDES,CATHERINE M,Hlth Protect Agcy  Dept HIV & STIs,London,England,london wc1,catherine m,lowndes,england,hlth protect agcy,lowndes c m,781
43,0.99999993422935751,972,ALARY M,ALARY,MICHEL,URESP  CHU Quebec  Ctr Rech FRQS  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
43,0.99999993217402494,973,ALARY M,ALARY,MICHEL,Inst Natl Sante Publ Quebec  Unite Rech Sante Populat URESP  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
462,,974,SABOURINPOIRIER C,SABOURINPOIRIER,CATHERINE,,,,,,,,,,
159,1.0,975,FOURCADE L,FOURCADE,LYVIA,CRCHUM  Lab Immunogenet  Montreal,PQ,Canada,pq,lyvia,fourcade,canada,crchum lab immunogenet montreal,fourcade l,975
159,1.0,976,FOURCADE L,FOURCADE,LYVIA,Univ Montreal  Dept Microbiol Infectiol & Immunol  Montreal,PQ,Canada,pq,lyvia,fourcade,canada,crchum lab immunogenet montreal,fourcade l,975
463,,977,CHAGNONCHOQUET J,CHAGNONCHOQUET,JOSIANE,,,,,,,,,,
139,0.99999996026357019,978,POUDRIER J,POUDRIER,JOHANNE,CRCHUM  Lab Immunogenet  Montreal,PQ,Canada,pq,johanne,poudrier,canada,crchum montreal,poudrier j,905
258,0.99999996026357019,979,ROGER M,ROGER,MICHEL,CRCHUM  Lab Immunogenet  Montreal,PQ,Canada,pq,michel,roger,canada,crchum montreal,roger m,911
464,,980,RENNER L A,RENNER,LORNA A,Univ Ghana  Sch Med  Dept Child Hlth  Korle Bu Teaching Hosp,Accra,Ghana,,,,,,,
52,0.99999995529651642,981,KOUETA F,KOUETA,FLA,CHU Charles de Gaulle,Ouagadougou,Burkina Faso,ouagadougou,fla,koueta,burkina faso,chu charles gaulle hop pediat,koueta f,63
143,1.0,982,MALATESTE K,MALATESTE,KAREN,,,,bordeaux,karen,malateste,france,univ bordeaux segalen inst sante publ epidemiol & dev inserm u897,malateste k,823
143,0.99999997615814207,983,MALATESTE K,MALATESTE,KAREN,Univ Bordeaux Segalen  Inst Sante Publ Epidemiol & Dev  INSERM  U897,Bordeaux,France,bordeaux,karen,malateste,france,univ bordeaux segalen inst sante publ epidemiol & dev inserm u897,malateste k,823
304,1.0,984,GUEYE R D,GUEYE,RAMATOULAYE D,,,,dakar,ramatoulaye d,gueye,senegal,hop enfants albert royer,gueye r d,984
304,1.0,985,GUEYE R D,GUEYE,RAMATOULAYE D,Hop Enfants Albert Royer,Dakar,Senegal,dakar,ramatoulaye d,gueye,senegal,hop enfants albert royer,gueye r d,984
55,1.0,986,AKA E,AKA,EDMOND,,,,abidjan,edmond,aka,cote ivoire,ctr prise charge rech & format cepref,aka e,986
55,1.0,987,AKA E,AKA,EDMOND,Ctr Prise Charge Rech & Format CePReF,Abidjan,Cote Ivoire,abidjan,edmond,aka,cote ivoire,ctr prise charge rech & format cepref,aka e,986
210,1.0,988,EBOUA T K,EBOUA,TANOH K,,,,abidjan,tanoh k,eboua,cote ivoire,chu yopougon pediat ward,eboua t k,988
210,1.0,989,EBOUA T K,EBOUA,TANOH K,CHU Yopougon  Pediat Ward,Abidjan,Cote Ivoire,abidjan,tanoh k,eboua,cote ivoire,chu yopougon pediat ward,eboua t k,988
88,0.99999994891030453,990,AZONDEKON A,AZONDEKON,ALAIN,Hop Instruct Armees  UPEIV,Cotonou,Benin,cotonou,alain,azondekon,benin,hop instruct armees cotonou serv pediat,azondekon a,163
309,1.0,991,OKOMO U,OKOMO,UDUOK,,,,fajara,uduok,okomo,gambia,mrc unit,okomo u,991
309,1.0,992,OKOMO U,OKOMO,UDUOK,MRC Unit,Fajara,Gambia,fajara,uduok,okomo,gambia,mrc unit,okomo u,991
1,0.99999996026357019,993,TOURE P,TOURE,PETY,MTCT Plus Network,Abidjan,Cote Ivoire,abidjan,pety,toure,cote ivoire,aconda mtct plus initiat,toure p,825
232,1.0,994,EKOUEVI D,EKOUEVI,DIDIER,,,,abidjan,didier,ekouevi,cote ivoire,iedea reg ctr programme pacci,ekouevi d,994
232,1.0,995,EKOUEVI D,EKOUEVI,DIDIER,IeDEA Reg Ctr  Programme PACCI,Abidjan,Cote Ivoire,abidjan,didier,ekouevi,cote ivoire,iedea reg ctr programme pacci,ekouevi d,994
26,0.99999996143228864,996,LEROY V,LEROY,VALERIANE,Univ Bordeaux Segalen  Inst Sante Publ Epidemiol & Dev  INSERM  U897,Bordeaux,France,bordeaux,valeriane,leroy,france,univ bordeaux,leroy v,1131
251,1.0,997,OGOUYEMIHOUNTO A,OGOUYEMIHOUNTO,A,,,,,aurore,ogouyemihounto,,,ogouyemihounto a,813
2,0.96773184218057773,998,ZANNOU D M,ZANNOU,D M,Ctr Natl Hosp Univ Koutoukou Maga CNHU HKM  Serv Med Interne  03BP386,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
2,0.96647571209000382,999,ZANNOU D M,ZANNOU,D M,CTA,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
313,1.0,1000,AYIHOUNTON G,AYIHOUNTON,G,,,,cotonou,g,ayihounton,benin,cta,ayihounton g,1000
313,1.0,1001,AYIHOUNTON G,AYIHOUNTON,G,CTA,Cotonou,Benin,cotonou,g,ayihounton,benin,cta,ayihounton g,1000
6,0.99999994039535522,1002,AHOUADA C,AHOUADA,C,CTA,Cotonou,Benin,cotonou,c,ahouada,benin,cta,ahouada c,8
316,1.0,1003,ACAKPO J,ACAKPO,J,,,,cotonou,j,acakpo,benin,cta,acakpo j,1003
316,1.0,1004,ACAKPO J,ACAKPO,J,CTA,Cotonou,Benin,cotonou,j,acakpo,benin,cta,acakpo j,1003
465,,1005,DE TOVE Y S S,DE TOVE,Y SISSINTO SAVI,Ctr Natl Hosp Univ Koutoukou Maga CNHU HKM  Lab Parasitol Mycol  03BP386,Cotonou,Benin,,,,,,,
466,,1006,GAZARD D K,GAZARD,D KINDE,Ctr Natl Hosp Univ Koutoukou Maga CNHU HKM  Lab Parasitol Mycol  03BP386,Cotonou,Benin,,,,,,,
467,,1007,MONNYKOSSO C N,MONNYKOSSO,CN,,,,,,,,,,
213,1.0,1008,DALMEIDA M,DALMEIDA,M,,,,,marcelline,dalmeida,,,dalmeida m,814
468,,1009,HOUANSOU J,HOUANSOU,J,,,,,,,,,,
469,,1010,BATOSSI G,BATOSSI,G,,,,,,,,,,
470,,1011,HODONOU I,HODONOU,I,,,,,,,,,,
471,,1012,AGOSSOU R,AGOSSOU,R,,,,,,,,,,
472,,1013,ADEYANJU I,ADEYANJU,I,,,,,,,,,,
473,,1014,TESTA J,TESTA,J,,,,,,,,,,
474,,1015,PORTAL J L,PORTAL,JL,,,,,,,,,,
475,,1016,HOUNHOUEDO T,HOUNHOUEDO,T,,,,,,,,,,
476,,1017,LAGARDE E,LAGARDE,E,,,,,,,,,,
477,,1018,AUVERT B,AUVERT,B,,,,,,,,,,
478,,1019,LAOUROU M,LAOUROU,M,,,,,,,,,,
479,,1020,FERRY B,FERRY,B,,,,,,,,,,
480,,1021,AKAM E,AKAM,E,,,,,,,,,,
481,,1022,SUKWA T,SUKWA,T,,,,,,,,,,
482,,1023,MAURY B,MAURY,B,,,,,,,,,,
483,,1024,CHEGE J,CHEGE,J,,,,,,,,,,
71,0.99999994039535522,1025,NDOYE I,NDOYE,I,,,,dakar,ibra,ndoye,senegal,minist hlth natl aids programme,ndoye i,595
484,,1026,KEITCHION A S,KEITCHION,A SESSOU,,,,,,,,,,
485,,1027,SAGUI A,SAGUI,A,,,,,,,,,,
486,,1028,SINGBO A T,SINGBO,A TOUDONOU,,,,,,,,,,
487,,1029,MONZORGUI AMKZ,MONZORGUI,A M KORA ZIME,,,,,,,,,,
4,1.0,1030,AGODOKPESSI G,AGODOKPESSI,G,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,cotonou,g,agodokpessi,benin,ctr natl hosp pneumophtisiol,agodokpessi g,1030
4,1.0,1031,AGODOKPESSI G,AGODOKPESSI,G,Fac Sci Sante,Cotonou,Benin,cotonou,g,agodokpessi,benin,ctr natl hosp pneumophtisiol,agodokpessi g,1030
123,0.99999994039535522,1032,ADE G,ADE,G,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,cotonou,g,ade,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,ade g,236
123,0.99999992847442631,1033,ADE G,ADE,G,Fac Sci Sante,Cotonou,Benin,cotonou,g,ade,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,ade g,236
488,,1034,ADE S,ADE,S,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,,,,,,,
185,0.99999931454658508,1035,WACHINOU A P,WACHINOU,A P,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,cotonou,ablo prudence,wachinou,benin,programme natl lutte tb,wachinou a p,766
9,0.99999996026357019,1036,AFFOLABI D,AFFOLABI,D,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,cotonou,d,affolabi,benin,ctr natl hosp pneumophtisiol,affolabi d,1036
9,0.99999996026357019,1037,AFFOLABI D,AFFOLABI,D,Fac Sci Sante,Cotonou,Benin,cotonou,d,affolabi,benin,ctr natl hosp pneumophtisiol,affolabi d,1036
37,0.95636404222912264,1038,ANAGONOU S,ANAGONOU,S,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,cotonou,severin,anagonou,benin,ctr natl hosp univ,anagonou s,43
37,0.95432278182771468,1039,ANAGONOU S,ANAGONOU,S,Fac Sci Sante,Cotonou,Benin,cotonou,severin,anagonou,benin,ctr natl hosp univ,anagonou s,43
12,0.99999996026357019,1040,GNINAFON M,GNINAFON,M,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,cotonou,m,gninafon,benin,fac sci sante,gninafon m,1040
12,0.99999996026357019,1041,GNINAFON M,GNINAFON,M,Fac Sci Sante,Cotonou,Benin,cotonou,m,gninafon,benin,fac sci sante,gninafon m,1040
489,,1042,DRABO K M,DRABO,KOINE MAXIME,Minist Rech Sci & Innovat  Inst Rech Sci Sante,Ouagadougou,Burkina Faso,,,,,,,
15,1.0,1043,HIEN H,HIEN,HERVE,,,,ouagadougou,herve,hien,burkina faso,cnrst irss,hien h,1043
15,1.0,1044,HIEN H,HIEN,HERVE,CNRST  IRSS,Ouagadougou,Burkina Faso,ouagadougou,herve,hien,burkina faso,cnrst irss,hien h,1043
17,1.0,1045,KONFE S,KONFE,SALIFOU,,,,ouagadougou,salifou,konfe,burkina faso,minist sante,konfe s,1045
17,1.0,1046,KONFE S,KONFE,SALIFOU,Minist Sante,Ouagadougou,Burkina Faso,ouagadougou,salifou,konfe,burkina faso,minist sante,konfe s,1045
19,1.0,1047,NANA W M F,NANA,WENDIN MANEGDE FELICITE,,,,ouagadougou,wendin manegde felicite,nana,burkina faso,minist sante,nana w m f,1047
19,1.0,1048,NANA W M F,NANA,WENDIN MANEGDE FELICITE,Minist Sante,Ouagadougou,Burkina Faso,ouagadougou,wendin manegde felicite,nana,burkina faso,minist sante,nana w m f,1047
21,1.0,1049,OUEDRAOGO T L,OUEDRAOGO,TINOAGA LAURENT,,,,ouidah,tinoaga laurent,ouedraogo,benin,irsp,ouedraogo t l,1049
21,1.0,1050,OUEDRAOGO T L,OUEDRAOGO,TINOAGA LAURENT,IRSP,Ouidah,Benin,ouidah,tinoaga laurent,ouedraogo,benin,irsp,ouedraogo t l,1049
490,,1051,DE PASCHALE M,DE PASCHALE,MASSIMO,Hosp Legnano  Microbiol Unit,I-20025 Milan,Italy,,,,,,,
209,1.0,1052,CERIANI C,CERIANI,CRISTINA,,,,milan,cristina,ceriani,italy,irccs galeazzi orthopaed inst lab expt biochem & mol biol,ceriani c,1052
209,1.0,1053,CERIANI C,CERIANI,CRISTINA,IRCCS Galeazzi Orthopaed Inst  Lab Expt Biochem & Mol Biol,Milan,Italy,milan,cristina,ceriani,italy,irccs galeazzi orthopaed inst lab expt biochem & mol biol,ceriani c,1052
491,,1054,CERULLI T,CERULLI,TERESA,Hosp Legnano  Microbiol Unit,I-20025 Milan,Italy,,,,,,,
492,,1055,CAGNIN D,CAGNIN,DEBORA,Hosp Legnano  Microbiol Unit,I-20025 Milan,Italy,,,,,,,
493,,1056,CAVALLARI S,CAVALLARI,SERENA,Hosp Legnano  Microbiol Unit,I-20025 Milan,Italy,,,,,,,
233,1.0,1057,NDAYAKE J,NDAYAKE,JOSEPH,,,,tanguieta,joseph,ndayake,benin,st jean de dieu hosp,ndayake j,1057
233,1.0,1058,NDAYAKE J,NDAYAKE,JOSEPH,St Jean de Dieu Hosp,Tanguieta,Benin,tanguieta,joseph,ndayake,benin,st jean de dieu hosp,ndayake j,1057
82,1.0,1059,ZAONGO D,ZAONGO,DIEUDONNE,,,,tanguieta,dieudonne,zaongo,benin,st jean de dieu hosp,zaongo d,1059
82,1.0,1060,ZAONGO D,ZAONGO,DIEUDONNE,St Jean de Dieu Hosp,Tanguieta,Benin,tanguieta,dieudonne,zaongo,benin,st jean de dieu hosp,zaongo d,1059
161,1.0,1061,PRIULI G,PRIULI,GIANBATTISTA,,,,tanguieta,gianbattista,priuli,benin,st jean de dieu hosp,priuli g,1061
161,1.0,1062,PRIULI G,PRIULI,GIANBATTISTA,St Jean de Dieu Hosp,Tanguieta,Benin,tanguieta,gianbattista,priuli,benin,st jean de dieu hosp,priuli g,1061
171,1.0,1063,VIGANO P,VIGANO,PAOLO,,,,i-20025 milan,paolo,vigano,italy,hosp legnano dept infect dis,vigano p,1063
171,1.0,1064,VIGANO P,VIGANO,PAOLO,Hosp Legnano  Dept Infect Dis,I-20025 Milan,Italy,i-20025 milan,paolo,vigano,italy,hosp legnano dept infect dis,vigano p,1063
494,,1065,CLERICI P,CLERICI,PIERANGELO,Hosp Legnano  Microbiol Unit,I-20025 Milan,Italy,,,,,,,
495,,1066,FERROUSSIER O,FERROUSSIER,O,Int Union Against TB & Lung Dis,F-75006 Paris,France,,,,,,,
496,,1067,DLODLO R A,DLODLO,R A,Int Union Against TB & Lung Dis,F-75006 Paris,France,,,,,,,
497,,1068,CAPOCHICHI D,CAPOCHICHI,D,,,,,,,,,,
498,,1069,BOILLOT F,BOILLOT,F,Int Union Against TB & Lung Dis,F-75006 Paris,France,,,,,,,
12,1.0,1070,GNINAFON M,GNINAFON,M,,,,cotonou,m,gninafon,benin,fac sci sante,gninafon m,1040
12,0.99999996026357019,1071,GNINAFON M,GNINAFON,M,Programme Natl Lutte TB,Cotonou,Benin,cotonou,m,gninafon,benin,fac sci sante,gninafon m,1040
499,,1072,TREBUCQ A,TREBUCQ,A,Int Union Against TB & Lung Dis,F-75006 Paris,France,,,,,,,
500,,1073,FUJIWARA P I,FUJIWARA,P I,Int Union Against TB & Lung Dis,F-75006 Paris,France,,,,,,,
501,,1074,DOSSOU J P,DOSSOU,JEANPAUL,,,,,,,,,,
216,1.0,1075,ASSARAG B,ASSARAG,BOUCHRA,,,,rabat,bouchra,assarag,morocco,ecole natl sante publ rue lamfadel cherkaoui,assarag b,1075
216,1.0,1076,ASSARAG B,ASSARAG,BOUCHRA,Ecole Natl Sante Publ  Rue Lamfadel Cherkaoui,Rabat,Morocco,rabat,bouchra,assarag,morocco,ecole natl sante publ rue lamfadel cherkaoui,assarag b,1075
45,1.0,1077,DELAMOU A,DELAMOU,ALEXANDRE,,,,forecariah,alexandre,delamou,guinea,ctr natl format & rech sante rurale maferinyah,delamou a,1077
45,0.99999859929084778,1078,DELAMOU A,DELAMOU,ALEXANDRE,Ctr Natl Format & Rech Sante Rurale Maferinyah,Forecariah,Guinea,forecariah,alexandre,delamou,guinea,ctr natl format & rech sante rurale maferinyah,delamou a,1077
45,0.99999859929084778,1079,DELAMOU A,DELAMOU,ALEXANDRE,Inst Trop Med  Woman & Child Hlth Res Ctr  155 Nationalstr,B-2000 Antwerp,Belgium,forecariah,alexandre,delamou,guinea,ctr natl format & rech sante rurale maferinyah,delamou a,1077
47,1.0,1080,VAN DER VEKEN K,VAN DER VEKEN,KAREN,,,,b-2000 antwerp,karen,van der veken,belgium,inst trop med woman & child hlth res ctr 155 nationalstr,van der veken k,1080
47,1.0,1081,VAN DER VEKEN K,VAN DER VEKEN,KAREN,Inst Trop Med  Woman & Child Hlth Res Ctr  155 Nationalstr,B-2000 Antwerp,Belgium,b-2000 antwerp,karen,van der veken,belgium,inst trop med woman & child hlth res ctr 155 nationalstr,van der veken k,1080
178,1.0,1082,BELAID L,BELAID,LOUBNA,,,,b-2000 antwerp,loubna,belaid,belgium,inst trop med woman & child hlth res ctr 155 nationalstr,belaid l,1082
178,0.99999651312828064,1083,BELAID L,BELAID,LOUBNA,Inst Trop Med  Woman & Child Hlth Res Ctr  155 Nationalstr,B-2000 Antwerp,Belgium,b-2000 antwerp,loubna,belaid,belgium,inst trop med woman & child hlth res ctr 155 nationalstr,belaid l,1082
178,0.99999651312828064,1084,BELAID L,BELAID,LOUBNA,Univ Montreal  Ecole Sante Publ  7101 Av Parc  Montreal,PQ H3N1X9,Canada,b-2000 antwerp,loubna,belaid,belgium,inst trop med woman & child hlth res ctr 155 nationalstr,belaid l,1082
51,1.0,1085,OUEDRAOGO M,OUEDRAOGO,MOCTAR,,,,bobo dioulasso,moctar,ouedraogo,burkina faso,agence format rech & expertise sante afrique 773 rue guillaume ouedraogo,ouedraogo m,1085
51,1.0,1086,OUEDRAOGO M,OUEDRAOGO,MOCTAR,Agence Format Rech & Expertise Sante Afrique  773 Rue Guillaume Ouedraogo,Bobo Dioulasso,Burkina Faso,bobo dioulasso,moctar,ouedraogo,burkina faso,agence format rech & expertise sante afrique 773 rue guillaume ouedraogo,ouedraogo m,1085
272,1.0,1087,KHALFALLAH S,KHALFALLAH,SONIA,,,,nabeul,sonia,khalfallah,tunisia,direct reg sante nabeul rue revolut,khalfallah s,1087
272,1.0,1088,KHALFALLAH S,KHALFALLAH,SONIA,Direct Reg Sante Nabeul  Rue Revolut,Nabeul,Tunisia,nabeul,sonia,khalfallah,tunisia,direct reg sante nabeul rue revolut,khalfallah s,1087
271,1.0,1089,AOURAS H,AOURAS,HAYET,,,,annaba,hayet,aouras,algeria,univ annaba chu registre canc annaba,aouras h,1089
271,1.0,1090,AOURAS H,AOURAS,HAYET,Univ Annaba  CHU  Registre Canc Annaba,Annaba,Algeria,annaba,hayet,aouras,algeria,univ annaba chu registre canc annaba,aouras h,1089
57,1.0,1091,DIADHIOU M,DIADHIOU,MOHAMED,,,,dakar,mohamed,diadhiou,senegal,maternite hop aristide le dantec ctr reg format rech & plaidoyer sante reprod,diadhiou m,1091
57,1.0,1092,DIADHIOU M,DIADHIOU,MOHAMED,Maternite Hop Aristide Le Dantec  Ctr Reg Format Rech & Plaidoyer Sante Reprod,Dakar,Senegal,dakar,mohamed,diadhiou,senegal,maternite hop aristide le dantec ctr reg format rech & plaidoyer sante reprod,diadhiou m,1091
281,1.0,1093,FASSASSI R,FASSASSI,RAIMI,,,,abidjan,raimi,fassassi,cote ivoire,ecole natl super stat & econ blvd mitterrand,fassassi r,1093
281,1.0,1094,FASSASSI R,FASSASSI,RAIMI,Ecole Natl Super Stat & Econ  Blvd Mitterrand,Abidjan,Cote Ivoire,abidjan,raimi,fassassi,cote ivoire,ecole natl super stat & econ blvd mitterrand,fassassi r,1093
286,1.0,1095,DELVAUX T,DELVAUX,THERESE,,,,b-2000 antwerp,therese,delvaux,belgium,inst trop med woman & child hlth res ctr 155 nationalstr,delvaux t,1095
286,1.0,1096,DELVAUX T,DELVAUX,THERESE,Inst Trop Med  Woman & Child Hlth Res Ctr  155 Nationalstr,B-2000 Antwerp,Belgium,b-2000 antwerp,therese,delvaux,belgium,inst trop med woman & child hlth res ctr 155 nationalstr,delvaux t,1095
48,0.99999996026357019,1097,JESSON J,JESSON,JULIE,INSERM  Ctr Inserm  U897  Epidemiol Biostat,Bordeaux,France,bordeaux,julie,jesson,france,univ bordeaux ctr inserm epidemiol biostat u897 isped,jesson j,1097
48,1.0,1098,JESSON J,JESSON,JULIE,Univ Bordeaux Segalen  INSERM  Ctr Rech  ISPED U897,F-33076 Bordeaux,France,bordeaux,julie,jesson,france,univ bordeaux ctr inserm epidemiol biostat u897 isped,jesson j,1097
64,1.0,1099,MASSON D,MASSON,DAVID,,,,paris,david,masson,france,growing programme sidact & initiat dev,masson d,1099
64,1.0,1100,MASSON D,MASSON,DAVID,Growing Programme Sidact & Initiat Dev,Paris,France,paris,david,masson,france,growing programme sidact & initiat dev,masson d,1099
66,1.0,1101,ADONON A,ADONON,ARSENE,,,,cotonou,arsene,adonon,benin,racines,adonon a,1101
66,1.0,1102,ADONON A,ADONON,ARSENE,RACINES,Cotonou,Benin,cotonou,arsene,adonon,benin,racines,adonon a,1101
306,1.0,1103,TRAN C,TRAN,CAROLINE,,,,paris,caroline,tran,france,growing programme sidact & initiat dev,tran c,1103
